item_name,canonical_key,generated_buddy_slug,candidate_buddy_url,page_title,extraction_status,observation_status,icon_url,icon_pathname,icon_filename,icon_asset_key,farmrpg_item_id_candidate,flags,notes
Frozen Buddy Doll,frozen buddy doll,frozen-buddy-doll,https://buddy.farm/i/frozen-buddy-doll/,Frozen Buddy Doll,icon_found,observed,https://farmrpg.com/img/items/Buddy_doll_frozen.png,/img/items/Buddy_doll_frozen.png,Buddy_doll_frozen.png,Buddy_doll_frozen,,,
Frozen Cabbage,frozen cabbage,frozen-cabbage,https://buddy.farm/i/frozen-cabbage/,Frozen Cabbage,icon_found,observed,https://farmrpg.com/img/items/frozencabbage.png,/img/items/frozencabbage.png,frozencabbage.png,frozencabbage,,,
Frozen Catfish,frozen catfish,frozen-catfish,https://buddy.farm/i/frozen-catfish/,Frozen Catfish,icon_found,observed,https://farmrpg.com/img/items/frozen_catfish.png,/img/items/frozen_catfish.png,frozen_catfish.png,frozen_catfish,,,
Frozen Chest 01,frozen chest 01,frozen-chest-01,https://buddy.farm/i/frozen-chest-01/,Frozen Chest 01,icon_found,observed,https://farmrpg.com/img/items/frozen_chest.png,/img/items/frozen_chest.png,frozen_chest.png,frozen_chest,,,
Frozen Chest 02,frozen chest 02,frozen-chest-02,https://buddy.farm/i/frozen-chest-02/,Frozen Chest 02,icon_found,observed,https://farmrpg.com/img/items/frozen_chest.png,/img/items/frozen_chest.png,frozen_chest.png,frozen_chest,,,
Frozen Chest 03,frozen chest 03,frozen-chest-03,https://buddy.farm/i/frozen-chest-03/,Frozen Chest 03,icon_found,observed,https://farmrpg.com/img/items/frozenchest.png,/img/items/frozenchest.png,frozenchest.png,frozenchest,,,
Frozen Coin,frozen coin,frozen-coin,https://buddy.farm/i/frozen-coin/,Frozen Coin,icon_found,observed,https://farmrpg.com/img/items/frozen_coin.png,/img/items/frozen_coin.png,frozen_coin.png,frozen_coin,,,
Frozen Corn,frozen corn,frozen-corn,https://buddy.farm/i/frozen-corn/,Frozen Corn,icon_found,observed,https://farmrpg.com/img/items/frozen_corn.png,/img/items/frozen_corn.png,frozen_corn.png,frozen_corn,,,
Frozen Crab Claw,frozen crab claw,frozen-crab-claw,https://buddy.farm/i/frozen-crab-claw/,Frozen Crab Claw,icon_found,observed,https://farmrpg.com/img/items/frozen_claw.png,/img/items/frozen_claw.png,frozen_claw.png,frozen_claw,,,
Frozen Dagger,frozen dagger,frozen-dagger,https://buddy.farm/i/frozen-dagger/,Frozen Dagger,icon_found,observed,https://farmrpg.com/img/items/frozen_dagger.png,/img/items/frozen_dagger.png,frozen_dagger.png,frozen_dagger,,,
Frozen Feather,frozen feather,frozen-feather,https://buddy.farm/i/frozen-feather/,Frozen Feather,icon_found,observed,https://farmrpg.com/img/items/frozen_feather.png,/img/items/frozen_feather.png,frozen_feather.png,frozen_feather,,,
Frozen Fishing Net,frozen fishing net,frozen-fishing-net,https://buddy.farm/i/frozen-fishing-net/,Frozen Fishing Net,icon_found,observed,https://farmrpg.com/img/items/frozen_net.png,/img/items/frozen_net.png,frozen_net.png,frozen_net,,,
Frozen Hops,frozen hops,frozen-hops,https://buddy.farm/i/frozen-hops/,Frozen Hops,icon_found,observed,https://farmrpg.com/img/items/frozen_hops.png,/img/items/frozen_hops.png,frozen_hops.png,frozen_hops,,,
Frozen Jelly,frozen jelly,frozen-jelly,https://buddy.farm/i/frozen-jelly/,Frozen Jelly,icon_found,observed,https://farmrpg.com/img/items/frozen_jelly.png,/img/items/frozen_jelly.png,frozen_jelly.png,frozen_jelly,,,
Frozen Large Net,frozen large net,frozen-large-net,https://buddy.farm/i/frozen-large-net/,Frozen Large Net,icon_found,observed,https://farmrpg.com/img/items/frozen_large_net.png,/img/items/frozen_large_net.png,frozen_large_net.png,frozen_large_net,,,
Frozen Lobster,frozen lobster,frozen-lobster,https://buddy.farm/i/frozen-lobster/,Frozen Lobster,icon_found,observed,https://farmrpg.com/img/items/frozen_lobster.png,/img/items/frozen_lobster.png,frozen_lobster.png,frozen_lobster,,,
Frozen Manta Ray,frozen manta ray,frozen-manta-ray,https://buddy.farm/i/frozen-manta-ray/,Frozen Manta Ray,icon_found,observed,https://farmrpg.com/img/items/frozen_ray.png,/img/items/frozen_ray.png,frozen_ray.png,frozen_ray,,,
Frozen Peas,frozen peas,frozen-peas,https://buddy.farm/i/frozen-peas/,Frozen Peas,icon_found,observed,https://farmrpg.com/img/items/frozenpeas.png,/img/items/frozenpeas.png,frozenpeas.png,frozenpeas,,,
Frozen Pine,frozen pine,frozen-pine,https://buddy.farm/i/frozen-pine/,Frozen Pine,icon_found,observed,https://farmrpg.com/img/items/frozenpine.png,/img/items/frozenpine.png,frozenpine.png,frozenpine,,,
Frozen Playground Key,frozen playground key,frozen-playground-key,https://buddy.farm/i/frozen-playground-key/,Frozen Playground Key,icon_found,observed,https://farmrpg.com/img/items/frozenkey.png,/img/items/frozenkey.png,frozenkey.png,frozenkey,,,
Frozen Radish,frozen radish,frozen-radish,https://buddy.farm/i/frozen-radish/,Frozen Radish,icon_found,observed,https://farmrpg.com/img/items/frozen_radish.png,/img/items/frozen_radish.png,frozen_radish.png,frozen_radish,,,
Frozen Sheepshead,frozen sheepshead,frozen-sheepshead,https://buddy.farm/i/frozen-sheepshead/,Frozen Sheepshead,icon_found,observed,https://farmrpg.com/img/items/frozen_sheepshead.png,/img/items/frozen_sheepshead.png,frozen_sheepshead.png,frozen_sheepshead,,,
Frozen Shell,frozen shell,frozen-shell,https://buddy.farm/i/frozen-shell/,Frozen Shell,icon_found,observed,https://farmrpg.com/img/items/frozen_shell.png,/img/items/frozen_shell.png,frozen_shell.png,frozen_shell,,,
Frozen Skull,frozen skull,frozen-skull,https://buddy.farm/i/frozen-skull/,Frozen Skull,icon_found,observed,https://farmrpg.com/img/items/frozen_skull.png,/img/items/frozen_skull.png,frozen_skull.png,frozen_skull,,,
Frozen Spyfish,frozen spyfish,frozen-spyfish,https://buddy.farm/i/frozen-spyfish/,Frozen Spyfish,icon_found,observed,https://farmrpg.com/img/items/frozen_spy.png,/img/items/frozen_spy.png,frozen_spy.png,frozen_spy,,,
Frozen Squid,frozen squid,frozen-squid,https://buddy.farm/i/frozen-squid/,Frozen Squid,icon_found,observed,https://farmrpg.com/img/items/frozen_squid.png,/img/items/frozen_squid.png,frozen_squid.png,frozen_squid,,,
Frozen Starfish,frozen starfish,frozen-starfish,https://buddy.farm/i/frozen-starfish/,Frozen Starfish,icon_found,observed,https://farmrpg.com/img/items/frozen_starfish.png,/img/items/frozen_starfish.png,frozen_starfish.png,frozen_starfish,,,
Frozen Tomato,frozen tomato,frozen-tomato,https://buddy.farm/i/frozen-tomato/,Frozen Tomato,icon_found,observed,https://farmrpg.com/img/items/frozen_tomato.png,/img/items/frozen_tomato.png,frozen_tomato.png,frozen_tomato,,,
Frozen Wheel,frozen wheel,frozen-wheel,https://buddy.farm/i/frozen-wheel/,Frozen Wheel,icon_found,observed,https://farmrpg.com/img/items/frozen_wheel.png,/img/items/frozen_wheel.png,frozen_wheel.png,frozen_wheel,,,
Fruit Punch,fruit punch,fruit-punch,https://buddy.farm/i/fruit-punch/,Fruit Punch,icon_found,observed,https://farmrpg.com/img/items/fruitpunch.png,/img/items/fruitpunch.png,fruitpunch.png,fruitpunch,,,
Fuji Apple,fuji apple,fuji-apple,https://buddy.farm/i/fuji-apple/,Fuji Apple,icon_found,observed,https://farmrpg.com/img/items/fujiapple.png,/img/items/fujiapple.png,fujiapple.png,fujiapple,,,
Fungus Processing and You,fungus processing and you,fungus-processing-and-you,https://buddy.farm/i/fungus-processing-and-you/,Fungus Processing and You,icon_found,observed,https://farmrpg.com/img/items/mushroombook.png,/img/items/mushroombook.png,mushroombook.png,mushroombook,,,
Fuzzy Bunny,fuzzy bunny,fuzzy-bunny,https://buddy.farm/i/fuzzy-bunny/,Fuzzy Bunny,icon_found,observed,https://farmrpg.com/img/items/Fuzzybunny.png,/img/items/Fuzzybunny.png,Fuzzybunny.png,Fuzzybunny,,,
Fuzzy Chick 01,fuzzy chick 01,fuzzy-chick-01,https://buddy.farm/i/fuzzy-chick-01/,Fuzzy Chick 01,icon_found,observed,https://farmrpg.com/img/items/fuzzychick1pink.png,/img/items/fuzzychick1pink.png,fuzzychick1pink.png,fuzzychick1pink,,,
Fuzzy Chick 02,fuzzy chick 02,fuzzy-chick-02,https://buddy.farm/i/fuzzy-chick-02/,Fuzzy Chick 02,icon_found,observed,https://farmrpg.com/img/items/Fuzzychick2.png,/img/items/Fuzzychick2.png,Fuzzychick2.png,Fuzzychick2,,,
Fuzzy Chick 03,fuzzy chick 03,fuzzy-chick-03,https://buddy.farm/i/fuzzy-chick-03/,Fuzzy Chick 03,icon_found,observed,https://farmrpg.com/img/items/Fuzzychick3green.png,/img/items/Fuzzychick3green.png,Fuzzychick3green.png,Fuzzychick3green,,,
Fuzzy Chick 04,fuzzy chick 04,fuzzy-chick-04,https://buddy.farm/i/fuzzy-chick-04/,Fuzzy Chick 04,icon_found,observed,https://farmrpg.com/img/items/Fuzzychick3yellow.png,/img/items/Fuzzychick3yellow.png,Fuzzychick3yellow.png,Fuzzychick3yellow,,,
Fuzzy Chick 05,fuzzy chick 05,fuzzy-chick-05,https://buddy.farm/i/fuzzy-chick-05/,Fuzzy Chick 05,icon_found,observed,https://farmrpg.com/img/items/Fuzzychick1blue.png,/img/items/Fuzzychick1blue.png,Fuzzychick1blue.png,Fuzzychick1blue,,,
Fuzzy Chick 06,fuzzy chick 06,fuzzy-chick-06,https://buddy.farm/i/fuzzy-chick-06/,Fuzzy Chick 06,icon_found,observed,https://farmrpg.com/img/items/Fuzzychick3.png,/img/items/Fuzzychick3.png,Fuzzychick3.png,Fuzzychick3,,,
Fuzzy Chick 07,fuzzy chick 07,fuzzy-chick-07,https://buddy.farm/i/fuzzy-chick-07/,Fuzzy Chick 07,icon_found,observed,https://farmrpg.com/img/items/Fuzzychick2green.png,/img/items/Fuzzychick2green.png,Fuzzychick2green.png,Fuzzychick2green,,,
Fuzzy Chick 08,fuzzy chick 08,fuzzy-chick-08,https://buddy.farm/i/fuzzy-chick-08/,Fuzzy Chick 08,icon_found,observed,https://farmrpg.com/img/items/Fuzzychick1.png,/img/items/Fuzzychick1.png,Fuzzychick1.png,Fuzzychick1,,,
Fuzzy Chick 09,fuzzy chick 09,fuzzy-chick-09,https://buddy.farm/i/fuzzy-chick-09/,Fuzzy Chick 09,icon_found,observed,https://farmrpg.com/img/items/Fuzzychick2pink.png,/img/items/Fuzzychick2pink.png,Fuzzychick2pink.png,Fuzzychick2pink,,,
Fuzzy Chick 10,fuzzy chick 10,fuzzy-chick-10,https://buddy.farm/i/fuzzy-chick-10/,Fuzzy Chick 10,icon_found,observed,https://farmrpg.com/img/items/Fuzzychick1green.png,/img/items/Fuzzychick1green.png,Fuzzychick1green.png,Fuzzychick1green,,,
Fuzzy Chick 11,fuzzy chick 11,fuzzy-chick-11,https://buddy.farm/i/fuzzy-chick-11/,Fuzzy Chick 11,icon_found,observed,https://farmrpg.com/img/items/Fuzzychick2yellow.png,/img/items/Fuzzychick2yellow.png,Fuzzychick2yellow.png,Fuzzychick2yellow,,,
Fuzzy Chick 12,fuzzy chick 12,fuzzy-chick-12,https://buddy.farm/i/fuzzy-chick-12/,Fuzzy Chick 12,icon_found,observed,https://farmrpg.com/img/items/Fuzzychick3blue.png,/img/items/Fuzzychick3blue.png,Fuzzychick3blue.png,Fuzzychick3blue,,,
Fuzzy Egg,fuzzy egg,fuzzy-egg,https://buddy.farm/i/fuzzy-egg/,Fuzzy Egg,icon_found,observed,https://farmrpg.com/img/items/fuzzychickegg.png,/img/items/fuzzychickegg.png,fuzzychickegg.png,fuzzychickegg,,,
Gainite,gainite,gainite,https://buddy.farm/i/gainite/,Gainite,icon_found,observed,https://farmrpg.com/img/items/gainite.png,/img/items/gainite.png,gainite.png,gainite,,,
Gare Bear,gare bear,gare-bear,https://buddy.farm/i/gare-bear/,Gare Bear,icon_found,observed,https://farmrpg.com/img/items/buffteddy2.png,/img/items/buffteddy2.png,buffteddy2.png,buffteddy2,,,
Garlic,garlic,garlic,https://buddy.farm/i/garlic/,Garlic,icon_found,observed,https://farmrpg.com/img/items/garlic_t_02.png,/img/items/garlic_t_02.png,garlic_t_02.png,garlic_t_02,,,
Garnet,garnet,garnet,https://buddy.farm/i/garnet/,Garnet,icon_found,observed,https://farmrpg.com/img/items/8008.png,/img/items/8008.png,8008.png,8008,8008,,
Garnet Ring,garnet ring,garnet-ring,https://buddy.farm/i/garnet-ring/,Garnet Ring,icon_found,observed,https://farmrpg.com/img/items/garnetring.png,/img/items/garnetring.png,garnetring.png,garnetring,,,
Gary Bobblehead,gary bobblehead,gary-bobblehead,https://buddy.farm/i/gary-bobblehead/,Gary Bobblehead,icon_found,observed,https://farmrpg.com/img/items/bobble_gary.png,/img/items/bobble_gary.png,bobble_gary.png,bobble_gary,,,
Gary's Crushroom Key,gary's crushroom key,gary-s-crushroom-key,https://buddy.farm/i/gary-s-crushroom-key/,Gary&#x27;s Crushroom Key,icon_found,observed,https://farmrpg.com/img/items/mushroomkey.png,/img/items/mushroomkey.png,mushroomkey.png,mushroomkey,,,
Gary's Diary Page 12,gary's diary page 12,gary-s-diary-page-12,https://buddy.farm/i/gary-s-diary-page-12/,Gary&#x27;s Diary Page 12,icon_found,observed,https://farmrpg.com/img/items/d_page12.png,/img/items/d_page12.png,d_page12.png,d_page12,,,
Gary's Diary Page 36,gary's diary page 36,gary-s-diary-page-36,https://buddy.farm/i/gary-s-diary-page-36/,Gary&#x27;s Diary Page 36,icon_found,observed,https://farmrpg.com/img/items/d_page36.png,/img/items/d_page36.png,d_page36.png,d_page36,,,
Gary's Diary Page 77,gary's diary page 77,gary-s-diary-page-77,https://buddy.farm/i/gary-s-diary-page-77/,Gary&#x27;s Diary Page 77,icon_found,observed,https://farmrpg.com/img/items/d_page77.png,/img/items/d_page77.png,d_page77.png,d_page77,,,
Gary's Diary Page 86,gary's diary page 86,gary-s-diary-page-86,https://buddy.farm/i/gary-s-diary-page-86/,Gary&#x27;s Diary Page 86,icon_found,observed,https://farmrpg.com/img/items/d_page86.png,/img/items/d_page86.png,d_page86.png,d_page86,,,
Gazebo,gazebo,gazebo,https://buddy.farm/i/gazebo/,Gazebo,icon_found,observed,https://farmrpg.com/img/items/Gazebo.png,/img/items/Gazebo.png,Gazebo.png,Gazebo,,,
Geist Bobblehead,geist bobblehead,geist-bobblehead,https://buddy.farm/i/geist-bobblehead/,Geist Bobblehead,icon_found,observed,https://farmrpg.com/img/items/bobble_geist.png,/img/items/bobble_geist.png,bobble_geist.png,bobble_geist,,,
George Bobblehead,george bobblehead,george-bobblehead,https://buddy.farm/i/george-bobblehead/,George Bobblehead,icon_found,observed,https://farmrpg.com/img/items/bobble_george.png,/img/items/bobble_george.png,bobble_george.png,bobble_george,,,
George's Acorn Pie,george's acorn pie,george-s-acorn-pie,https://buddy.farm/i/george-s-acorn-pie/,George&#x27;s Acorn Pie,icon_found,observed,https://farmrpg.com/img/items/recipe.png,/img/items/recipe.png,recipe.png,recipe,,,
George's Onion Soup,george's onion soup,george-s-onion-soup,https://buddy.farm/i/george-s-onion-soup/,George&#x27;s Onion Soup,icon_found,observed,https://farmrpg.com/img/items/recipe.png,/img/items/recipe.png,recipe.png,recipe,,,
Get Well Soon Card,get well soon card,get-well-soon-card,https://buddy.farm/i/get-well-soon-card/,Get Well Soon Card,icon_found,observed,https://farmrpg.com/img/items/card_gws.png,/img/items/card_gws.png,card_gws.png,card_gws,,,
Ghost Buddy Doll,ghost buddy doll,ghost-buddy-doll,https://buddy.farm/i/ghost-buddy-doll/,Ghost Buddy Doll,icon_found,observed,https://farmrpg.com/img/items/gbuddy.png,/img/items/gbuddy.png,gbuddy.png,gbuddy,,,
Ghost Candy,ghost candy,ghost-candy,https://buddy.farm/i/ghost-candy/,Ghost Candy,icon_found,observed,https://farmrpg.com/img/items/ghost_candy.png,/img/items/ghost_candy.png,ghost_candy.png,ghost_candy,,,
Ghost Jelly,ghost jelly,ghost-jelly,https://buddy.farm/i/ghost-jelly/,Ghost Jelly,icon_found,observed,https://farmrpg.com/img/items/afk_8592.png,/img/items/afk_8592.png,afk_8592.png,afk_8592,,,
Giant Centipede,giant centipede,giant-centipede,https://buddy.farm/i/giant-centipede/,Giant Centipede,icon_found,observed,https://farmrpg.com/img/items/giantcent.png,/img/items/giantcent.png,giantcent.png,giantcent,,,
Giant Squid,giant squid,giant-squid,https://buddy.farm/i/giant-squid/,Giant Squid,icon_found,observed,https://farmrpg.com/img/items/7726.PNG,/img/items/7726.PNG,7726.PNG,7726,7726,,
Gift Basket 01,gift basket 01,gift-basket-01,https://buddy.farm/i/gift-basket-01/,Gift Basket 01,icon_found,observed,https://farmrpg.com/img/items/giftbasket.png,/img/items/giftbasket.png,giftbasket.png,giftbasket,,,
Gift Basket 02,gift basket 02,gift-basket-02,https://buddy.farm/i/gift-basket-02/,Gift Basket 02,icon_found,observed,https://farmrpg.com/img/items/giftbasket.png,/img/items/giftbasket.png,giftbasket.png,giftbasket,,,
Gingerbread Buddy Doll,gingerbread buddy doll,gingerbread-buddy-doll,https://buddy.farm/i/gingerbread-buddy-doll/,Gingerbread Buddy Doll,icon_found,observed,https://farmrpg.com/img/items/gingerbreadbuddydoll.png,/img/items/gingerbreadbuddydoll.png,gingerbreadbuddydoll.png,gingerbreadbuddydoll,,,
Gingerbread House,gingerbread house,gingerbread-house,https://buddy.farm/i/gingerbread-house/,Gingerbread House,icon_found,observed,https://farmrpg.com/img/items/10_sm.png,/img/items/10_sm.png,10_sm.png,10_sm,,,
Gingerbread Man,gingerbread man,gingerbread-man,https://buddy.farm/i/gingerbread-man/,Gingerbread Man,icon_found,observed,https://farmrpg.com/img/items/4_sm.png,/img/items/4_sm.png,4_sm.png,4_sm,,,
Giving Box 01,giving box 01,giving-box-01,https://buddy.farm/i/giving-box-01/,Giving Box 01,icon_found,observed,https://farmrpg.com/img/items/nicebox1.png,/img/items/nicebox1.png,nicebox1.png,nicebox1,,,
Glacierstone,glacierstone,glacierstone,https://buddy.farm/i/glacierstone/,Glacierstone,icon_found,observed,https://farmrpg.com/img/items/icestone.png,/img/items/icestone.png,icestone.png,icestone,,,
Glass Bottle,glass bottle,glass-bottle,https://buddy.farm/i/glass-bottle/,Glass Bottle,icon_found,observed,https://farmrpg.com/img/items/7727.PNG?1,/img/items/7727.PNG,7727.PNG,7727,7727,,
Glass Eye Urchin,glass eye urchin,glass-eye-urchin,https://buddy.farm/i/glass-eye-urchin/,Glass Eye Urchin,icon_found,observed,https://farmrpg.com/img/items/afk_8843.png,/img/items/afk_8843.png,afk_8843.png,afk_8843,,,
Glass Eyes,glass eyes,glass-eyes,https://buddy.farm/i/glass-eyes/,Glass Eyes,icon_found,observed,https://farmrpg.com/img/items/eyes_t_01.png,/img/items/eyes_t_01.png,eyes_t_01.png,eyes_t_01,,,
Glass Jar,glass jar,glass-jar,https://buddy.farm/i/glass-jar/,Glass Jar,icon_found,observed,https://farmrpg.com/img/items/glassjar.png,/img/items/glassjar.png,glassjar.png,glassjar,,,
Glass Orb,glass orb,glass-orb,https://buddy.farm/i/glass-orb/,Glass Orb,icon_found,observed,https://farmrpg.com/img/items/5708.PNG,/img/items/5708.PNG,5708.PNG,5708,5708,,
Glassback,glassback,glassback,https://buddy.farm/i/glassback/,Glassback,icon_found,observed,https://farmrpg.com/img/items/glassback.png,/img/items/glassback.png,glassback.png,glassback,,,
Globber,globber,globber,https://buddy.farm/i/globber/,Globber,icon_found,observed,https://farmrpg.com/img/items/5766.png,/img/items/5766.png,5766.png,5766,5766,,
Glowing Lantern,glowing lantern,glowing-lantern,https://buddy.farm/i/glowing-lantern/,Glowing Lantern,icon_found,observed,https://farmrpg.com/img/items/glowinglantern.png,/img/items/glowinglantern.png,glowinglantern.png,glowinglantern,,,
Glowshroom,glowshroom,glowshroom,https://buddy.farm/i/glowshroom/,Glowshroom,icon_found,observed,https://farmrpg.com/img/items/glowshroom.png,/img/items/glowshroom.png,glowshroom.png,glowshroom,,,
Gold Apple,gold apple,gold-apple,https://buddy.farm/i/gold-apple/,Gold Apple,icon_found,observed,https://farmrpg.com/img/items/goldapple2.png,/img/items/goldapple2.png,goldapple2.png,goldapple2,,,
Gold Aquamarine Ring,gold aquamarine ring,gold-aquamarine-ring,https://buddy.farm/i/gold-aquamarine-ring/,Gold Aquamarine Ring,icon_found,observed,https://farmrpg.com/img/items/goldaqring.png,/img/items/goldaqring.png,goldaqring.png,goldaqring,,,
Gold Boot,gold boot,gold-boot,https://buddy.farm/i/gold-boot/,Gold Boot,icon_found,observed,https://farmrpg.com/img/items/gboot.png?1,/img/items/gboot.png,gboot.png,gboot,,,
