"questline_key","questline_name","quest_count_from_item_cache","buddy_url","http_status","fetch_timestamp_utc","wait_seconds","total_request_silver","parse_status","raw_body","raw_headers","sha256"
"fire in the forest","Fire in the Forest","1","https://buddy.farm/ql/fire-in-the-forest/","404","2026-08-27T20:04:45.3686862Z","7","","not_found","raw/questlines/fire-in-the-forest.html","raw/questlines/fire-in-the-forest-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"fire unstable","Fire Unstable","1","https://buddy.farm/ql/fire-unstable/","404","2026-08-27T20:04:52.7699364Z","7","","not_found","raw/questlines/fire-unstable.html","raw/questlines/fire-unstable-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"fishin' in the dark","Fishin' in the Dark","1","https://buddy.farm/ql/fishin-in-the-dark/","404","2026-08-27T20:05:00.0679303Z","7","","not_found","raw/questlines/fishin-in-the-dark.html","raw/questlines/fishin-in-the-dark-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"fishing for thanks","Fishing For Thanks","1","https://buddy.farm/ql/fishing-for-thanks/","404","2026-08-27T20:05:07.3623362Z","6","","not_found","raw/questlines/fishing-for-thanks.html","raw/questlines/fishing-for-thanks-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"fishing tournament","Fishing Tournament","8","https://buddy.farm/ql/fishing-tournament/","200","2026-08-27T20:05:13.6179984Z","9","","parsed_no_silver_total","raw/questlines/fishing-tournament.html","raw/questlines/fishing-tournament-headers.txt","1E02BDD44205FA02669A86B67DF880D8D84246EFB9CEE8AB13C3522E8E75FE63"
"fitness friends fit forever","Fitness Friends Fit Forever","3","https://buddy.farm/ql/fitness-friends-fit-forever/","200","2026-08-27T20:05:23.4215995Z","8","","parsed_no_silver_total","raw/questlines/fitness-friends-fit-forever.html","raw/questlines/fitness-friends-fit-forever-headers.txt","90B15D2978701F00719A36FE03F71B4DC05801F1C17D589D6C2280FE4A1E0233"
"flexible spending","Flexible Spending","1","https://buddy.farm/ql/flexible-spending/","200","2026-08-27T20:05:31.8007477Z","0","5000000000000","parsed_silver_total","raw/quests/questline-flexible-spending.html","raw/quests/questline-flexible-spending-headers.txt","A2E2BC5884974EE95D796C572101479A6085EF59DE51ECA7AEACE884A18868FD"
"flu away","Flu Away","1","https://buddy.farm/ql/flu-away/","200","2026-08-27T20:05:31.8173421Z","8","","parsed_no_silver_total","raw/questlines/flu-away.html","raw/questlines/flu-away-headers.txt","C946C0F34A89CC82E199C230CC7A9471FC25E93BA4E246B5A3F389589A664072"
"flux capacitor","Flux Capacitor","1","https://buddy.farm/ql/flux-capacitor/","404","2026-08-27T20:05:40.2850054Z","10","","not_found","raw/questlines/flux-capacitor.html","raw/questlines/flux-capacitor-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"fly fishing lures","Fly Fishing Lures","1","https://buddy.farm/ql/fly-fishing-lures/","404","2026-08-27T20:05:50.5512135Z","10","","not_found","raw/questlines/fly-fishing-lures.html","raw/questlines/fly-fishing-lures-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"fooled","Fooled","5","https://buddy.farm/ql/fooled/","200","2026-08-27T20:06:01.0509735Z","10","","parsed_no_silver_total","raw/questlines/fooled.html","raw/questlines/fooled-headers.txt","6BEFC99462CB57781BB48273C34905A43AD210128F5CA6E9451331FEFD2079EE"
"foraging for food","Foraging for Food","1","https://buddy.farm/ql/foraging-for-food/","404","2026-08-27T20:06:11.5111871Z","8","","not_found","raw/questlines/foraging-for-food.html","raw/questlines/foraging-for-food-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"frank's pranks","frank's pranks","20","https://buddy.farm/ql/franks-pranks/","404","2026-08-27T20:06:19.8052534Z","8","","not_found","raw/questlines/franks-pranks.html","raw/questlines/franks-pranks-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"free candy","Free Candy","5","https://buddy.farm/ql/free-candy/","200","2026-08-27T20:06:28.0777657Z","10","50003","parsed_silver_total","raw/questlines/free-candy.html","raw/questlines/free-candy-headers.txt","CECE0AC5EE0DB2713687672FA8E758398A1EFB13D3B2CCAB3BC37C918C517B0C"
"free to fly","Free To Fly","2","https://buddy.farm/ql/free-to-fly/","200","2026-08-27T20:06:38.5578621Z","7","","parsed_no_silver_total","raw/questlines/free-to-fly.html","raw/questlines/free-to-fly-headers.txt","0A1FA13151E5CA22CBDEF1AAD96911835149AD7186500FBD3DC0B726BAB84F24"
"freedom universally","Freedom Universally","4","https://buddy.farm/ql/freedom-universally/","200","2026-08-27T20:06:46.7275087Z","6","","parsed_no_silver_total","raw/questlines/freedom-universally.html","raw/questlines/freedom-universally-headers.txt","0B6E5AA87FAE7055A9C4CDC98FC530DE6923706BB9B2845197CF0AFEA08B31E9"
"friday the 13th","Friday the 13th","4","https://buddy.farm/ql/friday-the-13th/","200","2026-08-27T20:06:53.5004872Z","7","","parsed_no_silver_total","raw/questlines/friday-the-13th.html","raw/questlines/friday-the-13th-headers.txt","B7D6C65E5BC83133F4D4BC73B2A35BEAA6A918B0385F8208CE7420439E45B4F6"
"friends with charles","Friends With Charles","1","https://buddy.farm/ql/friends-with-charles/","200","2026-08-27T20:07:01.0236638Z","9","","ambiguous_missing_total_request","raw/questlines/friends-with-charles.html","raw/questlines/friends-with-charles-headers.txt","EAE8CBB5D079FDD546679CE79606CD171A61A8DB76C0796E1A8E7053497E9032"
"frog got your tongue","Frog Got Your Tongue","3","https://buddy.farm/ql/frog-got-your-tongue/","200","2026-08-27T20:07:10.5239019Z","10","","parsed_no_silver_total","raw/questlines/frog-got-your-tongue.html","raw/questlines/frog-got-your-tongue-headers.txt","C218E3EF682ABE1DC35481758917DCAF00DDB93DFF7690EC1454312974E68BB1"
"fruit mix","Fruit Mix","1","https://buddy.farm/ql/fruit-mix/","404","2026-08-27T20:07:21.0180431Z","6","","not_found","raw/questlines/fruit-mix.html","raw/questlines/fruit-mix-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"fun in the sun","Fun in the Sun","2","https://buddy.farm/ql/fun-in-the-sun/","200","2026-08-27T20:07:27.3070014Z","6","","parsed_no_silver_total","raw/questlines/fun-in-the-sun.html","raw/questlines/fun-in-the-sun-headers.txt","8149C4D02A730290618432C9276727D93365449ACD909E7553E546F60BEC4C85"
"fun with fusion","Fun With Fusion","2","https://buddy.farm/ql/fun-with-fusion/","200","2026-08-27T20:07:33.7604196Z","7","","parsed_no_silver_total","raw/questlines/fun-with-fusion.html","raw/questlines/fun-with-fusion-headers.txt","923F0433BE08566E9B4081CF504110A0978A26662B35C10B074705BFB1B6D19A"
"fungal bungle","Fungal Bungle","12","https://buddy.farm/ql/fungal-bungle/","200","2026-08-27T20:08:27.0262861Z","8","","parsed_no_silver_total","raw/questlines/fungal-bungle.html","raw/questlines/fungal-bungle-headers.txt","CDD02E8B50D9E84A19E33114E7442712F15F545284470BACE04DD7E0A5BC7E5C"
"funny teeth","Funny Teeth","1","https://buddy.farm/ql/funny-teeth/","404","2026-08-27T20:08:36.3010390Z","9","","not_found","raw/questlines/funny-teeth.html","raw/questlines/funny-teeth-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"fuzzy unfairness neutralized","Fuzzy Unfairness Neutralized","1","https://buddy.farm/ql/fuzzy-unfairness-neutralized/","200","2026-08-27T20:08:46.1100374Z","8","","parsed_no_silver_total","raw/questlines/fuzzy-unfairness-neutralized.html","raw/questlines/fuzzy-unfairness-neutralized-headers.txt","DEDDA302A3576C557D08A5D197CC9FF62FD7C0F2411FEFA5017B9815DBE729CC"
"ghosts of candies past","Ghosts of Candies Past","2","https://buddy.farm/ql/ghosts-of-candies-past/","200","2026-08-27T20:08:55.0614736Z","9","","parsed_no_silver_total","raw/questlines/ghosts-of-candies-past.html","raw/questlines/ghosts-of-candies-past-headers.txt","FBE60F0C48B2208C6DD174C5A0229DEA36BF1FD46BCC1E389B3758AEC2C9FF42"
"giamics' jubilee","Giamics' Jubilee","14","https://buddy.farm/ql/giamics-jubilee/","200","2026-08-27T20:09:04.5084846Z","10","","parsed_no_silver_total","raw/questlines/giamics-jubilee.html","raw/questlines/giamics-jubilee-headers.txt","5135851594FF1D4E6408818CB7BF915917654F0FBF51F91B93710CDE7A6B8070"
"glacier lake effect","Glacier Lake Effect","5","https://buddy.farm/ql/glacier-lake-effect/","200","2026-08-27T20:09:14.9210353Z","7","","parsed_no_silver_total","raw/questlines/glacier-lake-effect.html","raw/questlines/glacier-lake-effect-headers.txt","73EFBB8BE0E61295D2758ACFBBA5C51B3D9D0123BF599F8E494E7CBE2AE3A09F"
"goat of friendship","GOAT of Friendship","1","https://buddy.farm/ql/goat-of-friendship/","404","2026-08-27T20:09:23.1781367Z","10","","not_found","raw/questlines/goat-of-friendship.html","raw/questlines/goat-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"gold mine","Gold Mine","1","https://buddy.farm/ql/gold-mine/","404","2026-08-27T20:09:33.5482505Z","6","","not_found","raw/questlines/gold-mine.html","raw/questlines/gold-mine-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"gone fishing","Gone Fishing","1","https://buddy.farm/ql/gone-fishing/","404","2026-08-27T20:09:39.8528611Z","8","","not_found","raw/questlines/gone-fishing.html","raw/questlines/gone-fishing-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"gossip gelding","Gossip Gelding","1","https://buddy.farm/ql/gossip-gelding/","200","2026-08-27T20:09:48.1435743Z","6","","parsed_no_silver_total","raw/questlines/gossip-gelding.html","raw/questlines/gossip-gelding-headers.txt","426B648911BAF64353B8E4EE9D57E8E5952A636A1889CEAA5A0774BBB8E55799"
"gourd intentions","Gourd Intentions","3","https://buddy.farm/ql/gourd-intentions/","200","2026-08-27T20:09:54.6409406Z","7","","parsed_no_silver_total","raw/questlines/gourd-intentions.html","raw/questlines/gourd-intentions-headers.txt","8061B83733EA8B40911351D10BBBE7542D6B63E531EAEAE7B744E8DC8251CCD6"
"gratitude and gravy","Gratitude and Gravy","2","https://buddy.farm/ql/gratitude-and-gravy/","200","2026-08-27T20:10:02.1367879Z","8","","parsed_no_silver_total","raw/questlines/gratitude-and-gravy.html","raw/questlines/gratitude-and-gravy-headers.txt","653B04951D91F143FEA0F43EE687730A88E61A3DCC6AE285B94DFB00ACB25B77"
"green alchemy","Green Alchemy","21","https://buddy.farm/ql/green-alchemy/","200","2026-08-27T20:10:10.7631922Z","6","500000000","parsed_silver_total","raw/questlines/green-alchemy.html","raw/questlines/green-alchemy-headers.txt","8F4EA1F94B585849010CEE5DBABCFD8E188C722959EB218E9C345D66DF0BF533"
"green eggs and bacon","Green Eggs and Bacon","4","https://buddy.farm/ql/green-eggs-and-bacon/","200","2026-08-27T20:10:18.1022517Z","10","","parsed_no_silver_total","raw/questlines/green-eggs-and-bacon.html","raw/questlines/green-eggs-and-bacon-headers.txt","54BB5B8F4D0EF99A80219D5E290A11C396869623BDF9440CACF9734F831D1D49"
"green initiative","Green Initiative","10","https://buddy.farm/ql/green-initiative/","200","2026-08-27T20:10:28.5955701Z","9","","parsed_no_silver_total","raw/questlines/green-initiative.html","raw/questlines/green-initiative-headers.txt","613C1CA63CCB437B3D67DA18BB74445890565792ABB4818C0093427C8CE91384"
"grill and thrill","Grill And Thrill","4","https://buddy.farm/ql/grill-and-thrill/","200","2026-08-27T20:10:38.0269609Z","8","","parsed_no_silver_total","raw/questlines/grill-and-thrill.html","raw/questlines/grill-and-thrill-headers.txt","507BE1C6D91DFEBC29B112162FDA328A9B4228E9E5BBE87752471F4391AE6C31"
"grill party","Grill Party","1","https://buddy.farm/ql/grill-party/","404","2026-08-27T20:10:46.4778039Z","6","","not_found","raw/questlines/grill-party.html","raw/questlines/grill-party-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"guess who","Guess Who","4","https://buddy.farm/ql/guess-who/","200","2026-08-27T20:10:52.8415145Z","10","","parsed_no_silver_total","raw/questlines/guess-who.html","raw/questlines/guess-who-headers.txt","F0F4B12E5C2E7289C5728A3B75671C7DA197601332CE5BD019967EFE2D149550"
"guest ledger","Guest Ledger","1","https://buddy.farm/ql/guest-ledger/","404","2026-08-27T20:11:03.3130619Z","9","","not_found","raw/questlines/guest-ledger.html","raw/questlines/guest-ledger-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"hakuna matata","Hakuna Matata","1","https://buddy.farm/ql/hakuna-matata/","404","2026-08-27T20:11:12.5886510Z","9","","not_found","raw/questlines/hakuna-matata.html","raw/questlines/hakuna-matata-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"daily dairy","Daily Dairy","0","https://buddy.farm/ql/daily-dairy/","200","2026-08-27T20:12:46.0653745Z","0","5000000000000","parsed_silver_total","raw/questlines/daily-dairy.html","raw/questlines/daily-dairy-headers.txt","0983916396F114069C626FFA7F9C1EAA209BC1D43782970A9E42D8BDCC7CE9F8"
"half a million","Half a Million","7","https://buddy.farm/ql/half-a-million/","200","2026-08-27T20:12:46.1618402Z","7","","ambiguous_missing_total_request","raw/questlines/half-a-million.html","raw/questlines/half-a-million-headers.txt","8E64C6A4F568037C0660C459056222A64CDB2F390019EB7AA4C55E1439EDCAB8"
"halloween safety","Halloween Safety","1","https://buddy.farm/ql/halloween-safety/","404","2026-08-27T20:12:53.6581383Z","6","","not_found","raw/questlines/halloween-safety.html","raw/questlines/halloween-safety-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"halloween trade","Halloween Trade","1","https://buddy.farm/ql/halloween-trade/","404","2026-08-27T20:13:00.4833667Z","9","","not_found","raw/questlines/halloween-trade.html","raw/questlines/halloween-trade-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"happy all hallows' eve","Happy All Hallows' Eve","1","https://buddy.farm/ql/happy-all-hallows-eve/","404","2026-08-27T20:13:09.7636839Z","7","","not_found","raw/questlines/happy-all-hallows-eve.html","raw/questlines/happy-all-hallows-eve-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"happy halloween","Happy Halloween","4","https://buddy.farm/ql/happy-halloween/","200","2026-08-27T20:13:17.0428080Z","6","","parsed_no_silver_total","raw/questlines/happy-halloween.html","raw/questlines/happy-halloween-headers.txt","B2049B17FFA8A32DA965D58E022E6CB650F98EB35AFB233F28D20894C2B8AD62"
"happy homunculus","Happy Homunculus","2","https://buddy.farm/ql/happy-homunculus/","200","2026-08-27T20:13:23.5463259Z","9","","parsed_no_silver_total","raw/questlines/happy-homunculus.html","raw/questlines/happy-homunculus-headers.txt","956D49FEEE956268EE22F7A61B2647F3B3ECC8B8C011E63284990BC1A0DC24AC"
"happy neigh year","Happy Neigh Year","10","https://buddy.farm/ql/happy-neigh-year/","200","2026-08-27T20:13:33.3464741Z","6","","parsed_no_silver_total","raw/questlines/happy-neigh-year.html","raw/questlines/happy-neigh-year-headers.txt","A6285B518B4D1A2D7986410C33CEC2C6884519FA94FCB84B267CA8918565F5B9"
"hard at work","Hard At Work","6","https://buddy.farm/ql/hard-at-work/","200","2026-08-27T20:13:39.8112939Z","7","","parsed_no_silver_total","raw/questlines/hard-at-work.html","raw/questlines/hard-at-work-headers.txt","46E85A36F92D4786B32DC43A7F43430AF2B8D65B1E1C760585735675DF22FA5D"
"hare handler","Hare Handler","8","https://buddy.farm/ql/hare-handler/","200","2026-08-27T20:13:47.5216871Z","10","","parsed_no_silver_total","raw/questlines/hare-handler.html","raw/questlines/hare-handler-headers.txt","F39D9CBAF25AC3A7BB78245EC74934FE6F62C11776E7CB8738919D00459A2DED"
"have a ball","Have A Ball","1","https://buddy.farm/ql/have-a-ball/","404","2026-08-27T20:13:57.9871957Z","8","","not_found","raw/questlines/have-a-ball.html","raw/questlines/have-a-ball-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"hay holidays","Hay Holidays","4","https://buddy.farm/ql/hay-holidays/","200","2026-08-27T20:14:06.3314074Z","6","","parsed_no_silver_total","raw/questlines/hay-holidays.html","raw/questlines/hay-holidays-headers.txt","85B169C46D54641E085759656538C13E044C77496E2CBADB67F092B9A3AD9D23"
"hay, how are you?","Hay, How Are You?","5","https://buddy.farm/ql/hay-how-are-you/","404","2026-08-27T20:14:12.8003625Z","7","","not_found","raw/questlines/hay-how-are-you.html","raw/questlines/hay-how-are-you-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"hay-lloween","Hay-lloween","1","https://buddy.farm/ql/hay-lloween/","404","2026-08-27T20:14:20.0899482Z","10","","not_found","raw/questlines/hay-lloween.html","raw/questlines/hay-lloween-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"heart items inventory incrementally increased","Heart Items Inventory Incrementally Increased","5","https://buddy.farm/ql/heart-items-inventory-incrementally-increased/","200","2026-08-27T20:14:30.3524505Z","9","","parsed_no_silver_total","raw/questlines/heart-items-inventory-incrementally-increased.html","raw/questlines/heart-items-inventory-incrementally-increased-headers.txt","1A76AC55DEEC116171069D88B9953476CC4F62770ED83EBD702408F30B7F4A5E"
"heart of the matter","Heart Of The Matter","2","https://buddy.farm/ql/heart-of-the-matter/","200","2026-08-27T20:14:40.0647701Z","6","","parsed_no_silver_total","raw/questlines/heart-of-the-matter.html","raw/questlines/heart-of-the-matter-headers.txt","4BCAA0DC4B16EE82DFA16AEE5FD77AE2424A0E075ED97F74A790AE8A6F73889C"
"help kneaded","Help Kneaded","2","https://buddy.farm/ql/help-kneaded/","200","2026-08-27T20:14:46.5218978Z","8","","parsed_no_silver_total","raw/questlines/help-kneaded.html","raw/questlines/help-kneaded-headers.txt","B556C87AF1F5C2DA7E972BC8ECA8F897CEE8BAB75116F86ABEC3FA3625CE7BD7"
"his mane quest","His Mane Quest","7","https://buddy.farm/ql/his-mane-quest/","200","2026-08-27T20:14:54.9931991Z","9","","parsed_no_silver_total","raw/questlines/his-mane-quest.html","raw/questlines/his-mane-quest-headers.txt","33AF6574A234B0F23F5335BF62CE6685EA872D590C50D9475DA105D030C39117"
"history of friendship","History of Friendship","1","https://buddy.farm/ql/history-of-friendship/","404","2026-08-27T20:15:04.5228310Z","8","","not_found","raw/questlines/history-of-friendship.html","raw/questlines/history-of-friendship-headers.txt","4C0DCA3858E7A3EC4BAD0F8230A8004041E0F98D911D145BAEF43B999A7924E6"
"hold the line","Hold The Line","1","https://buddy.farm/ql/hold-the-line/","200","2026-08-27T20:15:12.8379909Z","10","","parsed_no_silver_total","raw/questlines/hold-the-line.html","raw/questlines/hold-the-line-headers.txt","EB45D916F428EF66F7A26A067CE51B369AE69B0A8BD3D8FE0E1E600394C0652D"
