openable_item_name,openable_canonical_key,content_item_name,content_canonical_key,quantity_per_open,quantity_min,quantity_max,quantity_kind,evidence,notes,source_url,page_data_url,cache_file_name,parser_version
Apple Basket,apple basket,Apple Pie,apple pie,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/apple-basket/,https://buddy.farm/page-data/i/apple-basket/page-data.json,apple-basket__apple-basket.json,buddy-item-multi-source-v1
Buddy's School Bag,buddy s school bag,Protein Bar,protein bar,3,3,3,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/buddy-s-school-bag/,https://buddy.farm/page-data/i/buddy-s-school-bag/page-data.json,buddy-s-school-bag__buddy-s-school-bag.json,buddy-item-multi-source-v1
Buddy's School Bag,buddy s school bag,Pencil,pencil,1,1,1,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/buddy-s-school-bag/,https://buddy.farm/page-data/i/buddy-s-school-bag/page-data.json,buddy-s-school-bag__buddy-s-school-bag.json,buddy-item-multi-source-v1
Buddy's School Bag,buddy s school bag,Toothbrush,toothbrush,2,2,2,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/buddy-s-school-bag/,https://buddy.farm/page-data/i/buddy-s-school-bag/page-data.json,buddy-s-school-bag__buddy-s-school-bag.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Gummy Worms,gummy worms,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Shiny Beetle,shiny beetle,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Snail,snail,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Cyclops Spider,cyclops spider,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Spider,spider,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Dragonfly,dragonfly,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Ruby Scorpion,ruby scorpion,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Mealworms,mealworms,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Fire Ant,fire ant,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Grasshopper,grasshopper,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Horned Beetle,horned beetle,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Onyx Scorpion,onyx scorpion,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Giant Centipede,giant centipede,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Cricket,cricket,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Bug Bag 01,bug bag 01,Caterpillar,caterpillar,,1,10,range,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/bug-bag-01/,https://buddy.farm/page-data/i/bug-bag-01/page-data.json,bug-bag-01__bug-bag-01.json,buddy-item-multi-source-v1
Christmas Present 02,christmas present 02,Orange Juice,orange juice,20,20,20,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-02/,https://buddy.farm/page-data/i/christmas-present-02/page-data.json,christmas-present-02__christmas-present-02.json,buddy-item-multi-source-v1
Christmas Present 02,christmas present 02,Lemonade,lemonade,20,20,20,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-02/,https://buddy.farm/page-data/i/christmas-present-02/page-data.json,christmas-present-02__christmas-present-02.json,buddy-item-multi-source-v1
Christmas Present 03,christmas present 03,Fishing Net,fishing net,30,30,30,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-03/,https://buddy.farm/page-data/i/christmas-present-03/page-data.json,christmas-present-03__christmas-present-03.json,buddy-item-multi-source-v1
Christmas Present 03,christmas present 03,Bacon,bacon,30,30,30,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-03/,https://buddy.farm/page-data/i/christmas-present-03/page-data.json,christmas-present-03__christmas-present-03.json,buddy-item-multi-source-v1
Christmas Present 03,christmas present 03,Apple,apple,30,30,30,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-03/,https://buddy.farm/page-data/i/christmas-present-03/page-data.json,christmas-present-03__christmas-present-03.json,buddy-item-multi-source-v1
Christmas Present 04,christmas present 04,Antler,antler,40,40,40,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-04/,https://buddy.farm/page-data/i/christmas-present-04/page-data.json,christmas-present-04__christmas-present-04.json,buddy-item-multi-source-v1
Christmas Present 04,christmas present 04,3-leaf Clover,3 leaf clover,40,40,40,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-04/,https://buddy.farm/page-data/i/christmas-present-04/page-data.json,christmas-present-04__christmas-present-04.json,buddy-item-multi-source-v1
Christmas Present 04,christmas present 04,Hops,hops,40,40,40,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-04/,https://buddy.farm/page-data/i/christmas-present-04/page-data.json,christmas-present-04__christmas-present-04.json,buddy-item-multi-source-v1
Christmas Present 04,christmas present 04,Corn,corn,40,40,40,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-04/,https://buddy.farm/page-data/i/christmas-present-04/page-data.json,christmas-present-04__christmas-present-04.json,buddy-item-multi-source-v1
Christmas Present 05,christmas present 05,Orange Juice,orange juice,50,50,50,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-05/,https://buddy.farm/page-data/i/christmas-present-05/page-data.json,christmas-present-05__christmas-present-05.json,buddy-item-multi-source-v1
Christmas Present 05,christmas present 05,Lemonade,lemonade,50,50,50,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-05/,https://buddy.farm/page-data/i/christmas-present-05/page-data.json,christmas-present-05__christmas-present-05.json,buddy-item-multi-source-v1
Christmas Present 05,christmas present 05,Fishing Net,fishing net,50,50,50,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-05/,https://buddy.farm/page-data/i/christmas-present-05/page-data.json,christmas-present-05__christmas-present-05.json,buddy-item-multi-source-v1
Christmas Present 05,christmas present 05,Ancient Coin,ancient coin,50,50,50,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-05/,https://buddy.farm/page-data/i/christmas-present-05/page-data.json,christmas-present-05__christmas-present-05.json,buddy-item-multi-source-v1
Christmas Present 05,christmas present 05,Candy Roll,candy roll,50,50,50,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-05/,https://buddy.farm/page-data/i/christmas-present-05/page-data.json,christmas-present-05__christmas-present-05.json,buddy-item-multi-source-v1
Christmas Present 06,christmas present 06,Eggplant,eggplant,60,60,60,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-06/,https://buddy.farm/page-data/i/christmas-present-06/page-data.json,christmas-present-06__christmas-present-06.json,buddy-item-multi-source-v1
Christmas Present 06,christmas present 06,Peppers,peppers,60,60,60,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-06/,https://buddy.farm/page-data/i/christmas-present-06/page-data.json,christmas-present-06__christmas-present-06.json,buddy-item-multi-source-v1
Christmas Present 06,christmas present 06,Carrot,carrot,60,60,60,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-06/,https://buddy.farm/page-data/i/christmas-present-06/page-data.json,christmas-present-06__christmas-present-06.json,buddy-item-multi-source-v1
Christmas Present 06,christmas present 06,Peas,peas,60,60,60,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-06/,https://buddy.farm/page-data/i/christmas-present-06/page-data.json,christmas-present-06__christmas-present-06.json,buddy-item-multi-source-v1
Christmas Present 06,christmas present 06,Cucumber,cucumber,60,60,60,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-06/,https://buddy.farm/page-data/i/christmas-present-06/page-data.json,christmas-present-06__christmas-present-06.json,buddy-item-multi-source-v1
Christmas Present 06,christmas present 06,Radish,radish,60,60,60,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-06/,https://buddy.farm/page-data/i/christmas-present-06/page-data.json,christmas-present-06__christmas-present-06.json,buddy-item-multi-source-v1
Christmas Present 08,christmas present 08,Conch Shell,conch shell,80,80,80,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-08/,https://buddy.farm/page-data/i/christmas-present-08/page-data.json,christmas-present-08__christmas-present-08.json,buddy-item-multi-source-v1
Christmas Present 08,christmas present 08,Flier,flier,80,80,80,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-08/,https://buddy.farm/page-data/i/christmas-present-08/page-data.json,christmas-present-08__christmas-present-08.json,buddy-item-multi-source-v1
Christmas Present 08,christmas present 08,Jellyfish,jellyfish,80,80,80,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-08/,https://buddy.farm/page-data/i/christmas-present-08/page-data.json,christmas-present-08__christmas-present-08.json,buddy-item-multi-source-v1
Christmas Present 08,christmas present 08,Blue Sea Bass,blue sea bass,80,80,80,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-08/,https://buddy.farm/page-data/i/christmas-present-08/page-data.json,christmas-present-08__christmas-present-08.json,buddy-item-multi-source-v1
Christmas Present 08,christmas present 08,Shrimp,shrimp,80,80,80,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-08/,https://buddy.farm/page-data/i/christmas-present-08/page-data.json,christmas-present-08__christmas-present-08.json,buddy-item-multi-source-v1
Christmas Present 08,christmas present 08,Starfish,starfish,80,80,80,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-08/,https://buddy.farm/page-data/i/christmas-present-08/page-data.json,christmas-present-08__christmas-present-08.json,buddy-item-multi-source-v1
Christmas Present 08,christmas present 08,Clownfish,clownfish,80,80,80,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-08/,https://buddy.farm/page-data/i/christmas-present-08/page-data.json,christmas-present-08__christmas-present-08.json,buddy-item-multi-source-v1
Christmas Present 08,christmas present 08,Pearl,pearl,80,80,80,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-08/,https://buddy.farm/page-data/i/christmas-present-08/page-data.json,christmas-present-08__christmas-present-08.json,buddy-item-multi-source-v1
Christmas Present 09,christmas present 09,Tomato,tomato,90,90,90,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-09/,https://buddy.farm/page-data/i/christmas-present-09/page-data.json,christmas-present-09__christmas-present-09.json,buddy-item-multi-source-v1
Christmas Present 09,christmas present 09,Milk,milk,90,90,90,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-09/,https://buddy.farm/page-data/i/christmas-present-09/page-data.json,christmas-present-09__christmas-present-09.json,buddy-item-multi-source-v1
Christmas Present 09,christmas present 09,Mushroom Paste,mushroom paste,90,90,90,fixed,container_to_content,Candidate from cached Buddy page-data; review before canonical promotion.,https://buddy.farm/i/christmas-present-09/,https://buddy.farm/page-data/i/christmas-present-09/page-data.json,christmas-present-09__christmas-present-09.json,buddy-item-multi-source-v1
