output_canonical_key,output_item_name,input_order,input_item_name,input_canonical_key,quantity,source_url,page_data_url,cache_file_name,parser_version,flags,notes
gold ruby ring,Gold Ruby Ring,1,Ruby,ruby,1,https://buddy.farm/i/gold-ruby-ring/,https://buddy.farm/page-data/i/gold-ruby-ring/page-data.json,gold-ruby-ring__gold-ruby-ring.json,buddy-item-multi-source-v1,,
gold ruby ring,Gold Ruby Ring,2,Gold Ring,gold ring,1,https://buddy.farm/i/gold-ruby-ring/,https://buddy.farm/page-data/i/gold-ruby-ring/page-data.json,gold-ruby-ring__gold-ruby-ring.json,buddy-item-multi-source-v1,,
gold ruby ring,Gold Ruby Ring,3,Strong Paste,strong paste,1,https://buddy.farm/i/gold-ruby-ring/,https://buddy.farm/page-data/i/gold-ruby-ring/page-data.json,gold-ruby-ring__gold-ruby-ring.json,buddy-item-multi-source-v1,,
grand piano,Grand Piano,1,White Parchment,white parchment,10,https://buddy.farm/i/grand-piano/,https://buddy.farm/page-data/i/grand-piano/page-data.json,grand-piano__grand-piano.json,buddy-item-multi-source-v1,,
grand piano,Grand Piano,2,Green Dye,green dye,5,https://buddy.farm/i/grand-piano/,https://buddy.farm/page-data/i/grand-piano/page-data.json,grand-piano__grand-piano.json,buddy-item-multi-source-v1,,
grand piano,Grand Piano,3,Hammer,hammer,1,https://buddy.farm/i/grand-piano/,https://buddy.farm/page-data/i/grand-piano/page-data.json,grand-piano__grand-piano.json,buddy-item-multi-source-v1,,
grand piano,Grand Piano,4,Block of Wood,block of wood,8,https://buddy.farm/i/grand-piano/,https://buddy.farm/page-data/i/grand-piano/page-data.json,grand-piano__grand-piano.json,buddy-item-multi-source-v1,,
grand piano,Grand Piano,5,Handsaw,handsaw,1,https://buddy.farm/i/grand-piano/,https://buddy.farm/page-data/i/grand-piano/page-data.json,grand-piano__grand-piano.json,buddy-item-multi-source-v1,,
grand piano,Grand Piano,6,Horn,horn,88,https://buddy.farm/i/grand-piano/,https://buddy.farm/page-data/i/grand-piano/page-data.json,grand-piano__grand-piano.json,buddy-item-multi-source-v1,,
grand piano,Grand Piano,7,Wood,wood,88,https://buddy.farm/i/grand-piano/,https://buddy.farm/page-data/i/grand-piano/page-data.json,grand-piano__grand-piano.json,buddy-item-multi-source-v1,,
grand piano,Grand Piano,8,Steel Wire,steel wire,88,https://buddy.farm/i/grand-piano/,https://buddy.farm/page-data/i/grand-piano/page-data.json,grand-piano__grand-piano.json,buddy-item-multi-source-v1,,
grand piano,Grand Piano,9,Fancy Chair,fancy chair,1,https://buddy.farm/i/grand-piano/,https://buddy.farm/page-data/i/grand-piano/page-data.json,grand-piano__grand-piano.json,buddy-item-multi-source-v1,,
grand piano,Grand Piano,10,Steel,steel,10,https://buddy.farm/i/grand-piano/,https://buddy.farm/page-data/i/grand-piano/page-data.json,grand-piano__grand-piano.json,buddy-item-multi-source-v1,,
grand piano,Grand Piano,11,Wooden Plank,wooden plank,11,https://buddy.farm/i/grand-piano/,https://buddy.farm/page-data/i/grand-piano/page-data.json,grand-piano__grand-piano.json,buddy-item-multi-source-v1,,
grape juice,Grape Juice,1,Glass Bottle,glass bottle,1,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
grape juice,Grape Juice,2,Grapes,grapes,200,https://buddy.farm/i/grape-juice/,https://buddy.farm/page-data/i/grape-juice/page-data.json,grape-juice__grape-juice.json,buddy-item-multi-source-v1,,
green butterfly,Green Butterfly,1,Wood,wood,1,https://buddy.farm/i/green-butterfly/,https://buddy.farm/page-data/i/green-butterfly/page-data.json,green-butterfly__green-butterfly.json,buddy-item-multi-source-v1,,
green butterfly,Green Butterfly,2,Green Dye,green dye,1,https://buddy.farm/i/green-butterfly/,https://buddy.farm/page-data/i/green-butterfly/page-data.json,green-butterfly__green-butterfly.json,buddy-item-multi-source-v1,,
green butterfly,Green Butterfly,3,Caterpillar,caterpillar,1,https://buddy.farm/i/green-butterfly/,https://buddy.farm/page-data/i/green-butterfly/page-data.json,green-butterfly__green-butterfly.json,buddy-item-multi-source-v1,,
green butterfly,Green Butterfly,4,Silk,silk,3,https://buddy.farm/i/green-butterfly/,https://buddy.farm/page-data/i/green-butterfly/page-data.json,green-butterfly__green-butterfly.json,buddy-item-multi-source-v1,,
green cloak,Green Cloak,1,Green Dye,green dye,10,https://buddy.farm/i/green-cloak/,https://buddy.farm/page-data/i/green-cloak/page-data.json,green-cloak__green-cloak.json,buddy-item-multi-source-v1,,
green cloak,Green Cloak,2,Cotton,cotton,1,https://buddy.farm/i/green-cloak/,https://buddy.farm/page-data/i/green-cloak/page-data.json,green-cloak__green-cloak.json,buddy-item-multi-source-v1,,
green cloak,Green Cloak,3,Leather,leather,5,https://buddy.farm/i/green-cloak/,https://buddy.farm/page-data/i/green-cloak/page-data.json,green-cloak__green-cloak.json,buddy-item-multi-source-v1,,
green cloak,Green Cloak,4,Twine,twine,10,https://buddy.farm/i/green-cloak/,https://buddy.farm/page-data/i/green-cloak/page-data.json,green-cloak__green-cloak.json,buddy-item-multi-source-v1,,
green diary,Green Diary,1,White Parchment,white parchment,1,https://buddy.farm/i/green-diary/,https://buddy.farm/page-data/i/green-diary/page-data.json,green-diary__green-diary.json,buddy-item-multi-source-v1,,
green diary,Green Diary,2,Mushroom Paste,mushroom paste,1,https://buddy.farm/i/green-diary/,https://buddy.farm/page-data/i/green-diary/page-data.json,green-diary__green-diary.json,buddy-item-multi-source-v1,,
green diary,Green Diary,3,Green Parchment,green parchment,1,https://buddy.farm/i/green-diary/,https://buddy.farm/page-data/i/green-diary/page-data.json,green-diary__green-diary.json,buddy-item-multi-source-v1,,
green dye,Green Dye,1,Glass Bottle,glass bottle,1,https://buddy.farm/i/green-dye/,https://buddy.farm/page-data/i/green-dye/page-data.json,green-dye__green-dye.json,buddy-item-multi-source-v1,,
green dye,Green Dye,2,Fern Leaf,fern leaf,6,https://buddy.farm/i/green-dye/,https://buddy.farm/page-data/i/green-dye/page-data.json,green-dye__green-dye.json,buddy-item-multi-source-v1,,
green parchment,Green Parchment,1,Fern Leaf,fern leaf,3,https://buddy.farm/i/green-parchment/,https://buddy.farm/page-data/i/green-parchment/page-data.json,green-parchment__green-parchment.json,buddy-item-multi-source-v1,,
green scarf,Green Scarf,1,Yarn,yarn,2,https://buddy.farm/i/green-scarf/,https://buddy.farm/page-data/i/green-scarf/page-data.json,green-scarf__green-scarf.json,buddy-item-multi-source-v1,,
green scarf,Green Scarf,2,Green Dye,green dye,1,https://buddy.farm/i/green-scarf/,https://buddy.farm/page-data/i/green-scarf/page-data.json,green-scarf__green-scarf.json,buddy-item-multi-source-v1,,
green shirt,Green Shirt,1,Green Dye,green dye,1,https://buddy.farm/i/green-shirt/,https://buddy.farm/page-data/i/green-shirt/page-data.json,green-shirt__green-shirt.json,buddy-item-multi-source-v1,,
green shirt,Green Shirt,2,Sewing Needle,sewing needle,1,https://buddy.farm/i/green-shirt/,https://buddy.farm/page-data/i/green-shirt/page-data.json,green-shirt__green-shirt.json,buddy-item-multi-source-v1,,
green shirt,Green Shirt,3,Cloth,cloth,10,https://buddy.farm/i/green-shirt/,https://buddy.farm/page-data/i/green-shirt/page-data.json,green-shirt__green-shirt.json,buddy-item-multi-source-v1,,
green twine,Green Twine,1,Green Dye,green dye,1,https://buddy.farm/i/green-twine/,https://buddy.farm/page-data/i/green-twine/page-data.json,green-twine__green-twine.json,buddy-item-multi-source-v1,,
green twine,Green Twine,2,Twine,twine,1,https://buddy.farm/i/green-twine/,https://buddy.farm/page-data/i/green-twine/page-data.json,green-twine__green-twine.json,buddy-item-multi-source-v1,,
hammer,Hammer,1,Iron,iron,1,https://buddy.farm/i/hammer/,https://buddy.farm/page-data/i/hammer/page-data.json,hammer__hammer.json,buddy-item-multi-source-v1,,
hammer,Hammer,2,Board,board,1,https://buddy.farm/i/hammer/,https://buddy.farm/page-data/i/hammer/page-data.json,hammer__hammer.json,buddy-item-multi-source-v1,,
hammer,Hammer,3,Mushroom Paste,mushroom paste,1,https://buddy.farm/i/hammer/,https://buddy.farm/page-data/i/hammer/page-data.json,hammer__hammer.json,buddy-item-multi-source-v1,,
handsaw,Handsaw,1,Wooden Plank,wooden plank,1,https://buddy.farm/i/handsaw/,https://buddy.farm/page-data/i/handsaw/page-data.json,handsaw__handsaw.json,buddy-item-multi-source-v1,,
handsaw,Handsaw,2,Mushroom Paste,mushroom paste,2,https://buddy.farm/i/handsaw/,https://buddy.farm/page-data/i/handsaw/page-data.json,handsaw__handsaw.json,buddy-item-multi-source-v1,,
handsaw,Handsaw,3,Steel,steel,2,https://buddy.farm/i/handsaw/,https://buddy.farm/page-data/i/handsaw/page-data.json,handsaw__handsaw.json,buddy-item-multi-source-v1,,
handsaw,Handsaw,4,Hammer,hammer,1,https://buddy.farm/i/handsaw/,https://buddy.farm/page-data/i/handsaw/page-data.json,handsaw__handsaw.json,buddy-item-multi-source-v1,,
handsaw,Handsaw,5,Awl,awl,1,https://buddy.farm/i/handsaw/,https://buddy.farm/page-data/i/handsaw/page-data.json,handsaw__handsaw.json,buddy-item-multi-source-v1,,
heart container,Heart Container,1,Piece of Heart,piece of heart,4,https://buddy.farm/i/heart-container/,https://buddy.farm/page-data/i/heart-container/page-data.json,heart-container__heart-container.json,buddy-item-multi-source-v1,,
hickory omelette,Hickory Omelette,1,Tomato,tomato,3,https://buddy.farm/i/hickory-omelette/,https://buddy.farm/page-data/i/hickory-omelette/page-data.json,hickory-omelette__hickory-omelette.json,buddy-item-multi-source-v1,,
hickory omelette,Hickory Omelette,2,Milk,milk,2,https://buddy.farm/i/hickory-omelette/,https://buddy.farm/page-data/i/hickory-omelette/page-data.json,hickory-omelette__hickory-omelette.json,buddy-item-multi-source-v1,,
hickory omelette,Hickory Omelette,3,Bird Egg,bird egg,500,https://buddy.farm/i/hickory-omelette/,https://buddy.farm/page-data/i/hickory-omelette/page-data.json,hickory-omelette__hickory-omelette.json,buddy-item-multi-source-v1,,
hickory omelette,Hickory Omelette,4,Herbs,herbs,2,https://buddy.farm/i/hickory-omelette/,https://buddy.farm/page-data/i/hickory-omelette/page-data.json,hickory-omelette__hickory-omelette.json,buddy-item-multi-source-v1,,
hickory omelette,Hickory Omelette,5,Coal,coal,240,https://buddy.farm/i/hickory-omelette/,https://buddy.farm/page-data/i/hickory-omelette/page-data.json,hickory-omelette__hickory-omelette.json,buddy-item-multi-source-v1,,
hickory omelette,Hickory Omelette,6,Cheese,cheese,2,https://buddy.farm/i/hickory-omelette/,https://buddy.farm/page-data/i/hickory-omelette/page-data.json,hickory-omelette__hickory-omelette.json,buddy-item-multi-source-v1,,
hickory omelette,Hickory Omelette,7,Peppers,peppers,6,https://buddy.farm/i/hickory-omelette/,https://buddy.farm/page-data/i/hickory-omelette/page-data.json,hickory-omelette__hickory-omelette.json,buddy-item-multi-source-v1,,
hickory omelette,Hickory Omelette,8,Salt,salt,3,https://buddy.farm/i/hickory-omelette/,https://buddy.farm/page-data/i/hickory-omelette/page-data.json,hickory-omelette__hickory-omelette.json,buddy-item-multi-source-v1,,
hickory omelette,Hickory Omelette,9,Butter,butter,1,https://buddy.farm/i/hickory-omelette/,https://buddy.farm/page-data/i/hickory-omelette/page-data.json,hickory-omelette__hickory-omelette.json,buddy-item-multi-source-v1,,
horn canteen,Horn Canteen,1,Iron Ring,iron ring,2,https://buddy.farm/i/horn-canteen/,https://buddy.farm/page-data/i/horn-canteen/page-data.json,horn-canteen__horn-canteen.json,buddy-item-multi-source-v1,,
horn canteen,Horn Canteen,2,Twine,twine,1,https://buddy.farm/i/horn-canteen/,https://buddy.farm/page-data/i/horn-canteen/page-data.json,horn-canteen__horn-canteen.json,buddy-item-multi-source-v1,,
horn canteen,Horn Canteen,3,Wood,wood,1,https://buddy.farm/i/horn-canteen/,https://buddy.farm/page-data/i/horn-canteen/page-data.json,horn-canteen__horn-canteen.json,buddy-item-multi-source-v1,,
horn canteen,Horn Canteen,4,Horn,horn,1,https://buddy.farm/i/horn-canteen/,https://buddy.farm/page-data/i/horn-canteen/page-data.json,horn-canteen__horn-canteen.json,buddy-item-multi-source-v1,,
horseshoe,Horseshoe,1,Iron,iron,5,https://buddy.farm/i/horseshoe/,https://buddy.farm/page-data/i/horseshoe/page-data.json,horseshoe__horseshoe.json,buddy-item-multi-source-v1,,
horseshoe,Horseshoe,2,Nails,nails,7,https://buddy.farm/i/horseshoe/,https://buddy.farm/page-data/i/horseshoe/page-data.json,horseshoe__horseshoe.json,buddy-item-multi-source-v1,,
horseshoe,Horseshoe,3,Stone,stone,2,https://buddy.farm/i/horseshoe/,https://buddy.farm/page-data/i/horseshoe/page-data.json,horseshoe__horseshoe.json,buddy-item-multi-source-v1,,
hourglass,Hourglass,1,Wood,wood,6,https://buddy.farm/i/hourglass/,https://buddy.farm/page-data/i/hourglass/page-data.json,hourglass__hourglass.json,buddy-item-multi-source-v1,,
hourglass,Hourglass,2,Glass Bottle,glass bottle,2,https://buddy.farm/i/hourglass/,https://buddy.farm/page-data/i/hourglass/page-data.json,hourglass__hourglass.json,buddy-item-multi-source-v1,,
hourglass,Hourglass,3,Sand,sand,1,https://buddy.farm/i/hourglass/,https://buddy.farm/page-data/i/hourglass/page-data.json,hourglass__hourglass.json,buddy-item-multi-source-v1,,
hourglass,Hourglass,4,Mushroom Paste,mushroom paste,2,https://buddy.farm/i/hourglass/,https://buddy.farm/page-data/i/hourglass/page-data.json,hourglass__hourglass.json,buddy-item-multi-source-v1,,
iced tea,Iced Tea,1,Glass Bottle,glass bottle,1,https://buddy.farm/i/iced-tea/,https://buddy.farm/page-data/i/iced-tea/page-data.json,iced-tea__iced-tea.json,buddy-item-multi-source-v1,,
iced tea,Iced Tea,2,Tea Leaves,tea leaves,3,https://buddy.farm/i/iced-tea/,https://buddy.farm/page-data/i/iced-tea/page-data.json,iced-tea__iced-tea.json,buddy-item-multi-source-v1,,
inferno sphere,Inferno Sphere,1,Runestone 04,runestone 04,1,https://buddy.farm/i/inferno-sphere/,https://buddy.farm/page-data/i/inferno-sphere/page-data.json,inferno-sphere__inferno-sphere.json,buddy-item-multi-source-v1,,
inferno sphere,Inferno Sphere,2,Runestone 05,runestone 05,1,https://buddy.farm/i/inferno-sphere/,https://buddy.farm/page-data/i/inferno-sphere/page-data.json,inferno-sphere__inferno-sphere.json,buddy-item-multi-source-v1,,
inferno sphere,Inferno Sphere,3,Runestone 09,runestone 09,1,https://buddy.farm/i/inferno-sphere/,https://buddy.farm/page-data/i/inferno-sphere/page-data.json,inferno-sphere__inferno-sphere.json,buddy-item-multi-source-v1,,
inferno sphere,Inferno Sphere,4,Runestone 10,runestone 10,1,https://buddy.farm/i/inferno-sphere/,https://buddy.farm/page-data/i/inferno-sphere/page-data.json,inferno-sphere__inferno-sphere.json,buddy-item-multi-source-v1,,
inferno sphere,Inferno Sphere,5,Runestone 08,runestone 08,1,https://buddy.farm/i/inferno-sphere/,https://buddy.farm/page-data/i/inferno-sphere/page-data.json,inferno-sphere__inferno-sphere.json,buddy-item-multi-source-v1,,
inferno sphere,Inferno Sphere,6,Runestone 07,runestone 07,1,https://buddy.farm/i/inferno-sphere/,https://buddy.farm/page-data/i/inferno-sphere/page-data.json,inferno-sphere__inferno-sphere.json,buddy-item-multi-source-v1,,
inferno sphere,Inferno Sphere,7,Runestone 01,runestone 01,1,https://buddy.farm/i/inferno-sphere/,https://buddy.farm/page-data/i/inferno-sphere/page-data.json,inferno-sphere__inferno-sphere.json,buddy-item-multi-source-v1,,
inferno sphere,Inferno Sphere,8,Runestone 06,runestone 06,1,https://buddy.farm/i/inferno-sphere/,https://buddy.farm/page-data/i/inferno-sphere/page-data.json,inferno-sphere__inferno-sphere.json,buddy-item-multi-source-v1,,
inferno sphere,Inferno Sphere,9,Runestone 03,runestone 03,1,https://buddy.farm/i/inferno-sphere/,https://buddy.farm/page-data/i/inferno-sphere/page-data.json,inferno-sphere__inferno-sphere.json,buddy-item-multi-source-v1,,
inferno sphere,Inferno Sphere,10,Runestone 02,runestone 02,1,https://buddy.farm/i/inferno-sphere/,https://buddy.farm/page-data/i/inferno-sphere/page-data.json,inferno-sphere__inferno-sphere.json,buddy-item-multi-source-v1,,
iron cup,Iron Cup,1,Iron,iron,3,https://buddy.farm/i/iron-cup/,https://buddy.farm/page-data/i/iron-cup/page-data.json,iron-cup__iron-cup.json,buddy-item-multi-source-v1,,
iron cup,Iron Cup,2,Stone,stone,1,https://buddy.farm/i/iron-cup/,https://buddy.farm/page-data/i/iron-cup/page-data.json,iron-cup__iron-cup.json,buddy-item-multi-source-v1,,
iron ring,Iron Ring,1,Iron,iron,2,https://buddy.farm/i/iron-ring/,https://buddy.farm/page-data/i/iron-ring/page-data.json,iron-ring__iron-ring.json,buddy-item-multi-source-v1,,
iron ring,Iron Ring,2,Stone,stone,1,https://buddy.farm/i/iron-ring/,https://buddy.farm/page-data/i/iron-ring/page-data.json,iron-ring__iron-ring.json,buddy-item-multi-source-v1,,
jade,Jade,1,Unpolished Jade,unpolished jade,2,https://buddy.farm/i/jade/,https://buddy.farm/page-data/i/jade/page-data.json,jade__jade.json,buddy-item-multi-source-v1,,
jade,Jade,2,Stone,stone,1,https://buddy.farm/i/jade/,https://buddy.farm/page-data/i/jade/page-data.json,jade__jade.json,buddy-item-multi-source-v1,,
jade charm,Jade Charm,1,Stone,stone,6,https://buddy.farm/i/jade-charm/,https://buddy.farm/page-data/i/jade-charm/page-data.json,jade-charm__jade-charm.json,buddy-item-multi-source-v1,,
jade charm,Jade Charm,2,Iron Ring,iron ring,1,https://buddy.farm/i/jade-charm/,https://buddy.farm/page-data/i/jade-charm/page-data.json,jade-charm__jade-charm.json,buddy-item-multi-source-v1,,
jade charm,Jade Charm,3,Steel,steel,2,https://buddy.farm/i/jade-charm/,https://buddy.farm/page-data/i/jade-charm/page-data.json,jade-charm__jade-charm.json,buddy-item-multi-source-v1,,
jade charm,Jade Charm,4,Jade,jade,1,https://buddy.farm/i/jade-charm/,https://buddy.farm/page-data/i/jade-charm/page-data.json,jade-charm__jade-charm.json,buddy-item-multi-source-v1,,
kill switch,Kill Switch,1,Broken Pipe,broken pipe,1,https://buddy.farm/i/kill-switch/,https://buddy.farm/page-data/i/kill-switch/page-data.json,kill-switch__kill-switch.json,buddy-item-multi-source-v1,,
kill switch,Kill Switch,2,Scrap Wire,scrap wire,2,https://buddy.farm/i/kill-switch/,https://buddy.farm/page-data/i/kill-switch/page-data.json,kill-switch__kill-switch.json,buddy-item-multi-source-v1,,
kill switch,Kill Switch,3,Scrap Metal,scrap metal,5,https://buddy.farm/i/kill-switch/,https://buddy.farm/page-data/i/kill-switch/page-data.json,kill-switch__kill-switch.json,buddy-item-multi-source-v1,,
kill switch,Kill Switch,4,Red Dye,red dye,1,https://buddy.farm/i/kill-switch/,https://buddy.farm/page-data/i/kill-switch/page-data.json,kill-switch__kill-switch.json,buddy-item-multi-source-v1,,
kill switch,Kill Switch,5,Emberstone,emberstone,3,https://buddy.farm/i/kill-switch/,https://buddy.farm/page-data/i/kill-switch/page-data.json,kill-switch__kill-switch.json,buddy-item-multi-source-v1,,
ladder,Ladder,1,Board,board,6,https://buddy.farm/i/ladder/,https://buddy.farm/page-data/i/ladder/page-data.json,ladder__ladder.json,buddy-item-multi-source-v1,,
ladder,Ladder,2,Nails,nails,8,https://buddy.farm/i/ladder/,https://buddy.farm/page-data/i/ladder/page-data.json,ladder__ladder.json,buddy-item-multi-source-v1,,
lantern,Lantern,1,Coal,coal,1,https://buddy.farm/i/lantern/,https://buddy.farm/page-data/i/lantern/page-data.json,lantern__lantern.json,buddy-item-multi-source-v1,,
