quest_key,reward_type,item_name,canonical_key,quantity,source_url,notes
be mine ix,item,Treasure Key,treasure key,5,https://buddy.farm/i/treasure-key/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/treasure-key/; Page data: https://buddy.farm/page-data/i/treasure-key/page-data.json; Cache: treasure-key__treasure-key.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 753; Quest end date: 2026-03-01T05:59:59+00:00
be mine v,item,Grab Bag 02,grab bag 02,2,https://buddy.farm/i/grab-bag-02/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/grab-bag-02/; Page data: https://buddy.farm/page-data/i/grab-bag-02/page-data.json; Cache: grab-bag-02__grab-bag-02.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 748; Quest end date: 2026-03-01T05:59:59+00:00
be mine v,item,Orange Juice,orange juice,50,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 748; Quest end date: 2026-03-01T05:59:59+00:00
be mine vi,item,Fishing Net,fishing net,50,https://buddy.farm/i/fishing-net/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/fishing-net/; Page data: https://buddy.farm/page-data/i/fishing-net/page-data.json; Cache: fishing-net__fishing-net.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 750; Quest end date: 2026-03-01T05:59:59+00:00
be mine vi,item,Orange Juice,orange juice,50,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 750; Quest end date: 2026-03-01T05:59:59+00:00
be mine vii,item,Ancient Coin,ancient coin,50,https://buddy.farm/i/ancient-coin/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/ancient-coin/; Page data: https://buddy.farm/page-data/i/ancient-coin/page-data.json; Cache: ancient-coin__ancient-coin.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 751; Quest end date: 2026-03-01T05:59:59+00:00
be mine vii,item,Apple,apple,100,https://buddy.farm/i/apple/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple/; Page data: https://buddy.farm/page-data/i/apple/page-data.json; Cache: apple__apple.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 751; Quest end date: 2026-03-01T05:59:59+00:00
be mine vii,item,Apple Cider,apple cider,5,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 751; Quest end date: 2026-03-01T05:59:59+00:00
be mine vii,item,Fishing Net,fishing net,50,https://buddy.farm/i/fishing-net/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/fishing-net/; Page data: https://buddy.farm/page-data/i/fishing-net/page-data.json; Cache: fishing-net__fishing-net.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 751; Quest end date: 2026-03-01T05:59:59+00:00
be mine vii,item,Gold Sea Bass,gold sea bass,1,https://buddy.farm/i/gold-sea-bass/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/gold-sea-bass/; Page data: https://buddy.farm/page-data/i/gold-sea-bass/page-data.json; Cache: gold-sea-bass__gold-sea-bass.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 751; Quest end date: 2026-03-01T05:59:59+00:00
be mine vii,item,Lemonade,lemonade,50,https://buddy.farm/i/lemonade/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/lemonade/; Page data: https://buddy.farm/page-data/i/lemonade/page-data.json; Cache: lemonade__lemonade.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 751; Quest end date: 2026-03-01T05:59:59+00:00
be mine viii,item,Fishing Net,fishing net,50,https://buddy.farm/i/fishing-net/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/fishing-net/; Page data: https://buddy.farm/page-data/i/fishing-net/page-data.json; Cache: fishing-net__fishing-net.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 752; Quest end date: 2026-03-01T05:59:59+00:00
be mine viii,item,Gold Drum,gold drum,2,https://buddy.farm/i/gold-drum/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/gold-drum/; Page data: https://buddy.farm/page-data/i/gold-drum/page-data.json; Cache: gold-drum__gold-drum.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 752; Quest end date: 2026-03-01T05:59:59+00:00
be mine viii,item,Medium Chest 01,medium chest 01,2,https://buddy.farm/i/medium-chest-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/medium-chest-01/; Page data: https://buddy.farm/page-data/i/medium-chest-01/page-data.json; Cache: medium-chest-01__medium-chest-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 752; Quest end date: 2026-03-01T05:59:59+00:00
be mine viii,item,Medium Chest 02,medium chest 02,2,https://buddy.farm/i/medium-chest-02/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/medium-chest-02/; Page data: https://buddy.farm/page-data/i/medium-chest-02/page-data.json; Cache: medium-chest-02__medium-chest-02.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 752; Quest end date: 2026-03-01T05:59:59+00:00
be mine viii,item,Orange Juice,orange juice,50,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 752; Quest end date: 2026-03-01T05:59:59+00:00
be mine viii,item,Square Key,square key,5,https://buddy.farm/i/square-key/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/square-key/; Page data: https://buddy.farm/page-data/i/square-key/page-data.json; Cache: square-key__square-key.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 752; Quest end date: 2026-03-01T05:59:59+00:00
be mine x,item,Ancient Coin,ancient coin,100,https://buddy.farm/i/ancient-coin/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/ancient-coin/; Page data: https://buddy.farm/page-data/i/ancient-coin/page-data.json; Cache: ancient-coin__ancient-coin.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 754; Quest end date: 2026-03-01T05:59:59+00:00
be mine x,item,Box of Chocolate 01,box of chocolate 01,1,https://buddy.farm/i/box-of-chocolate-01/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/box-of-chocolate-01/; Page data: https://buddy.farm/page-data/i/box-of-chocolate-01/page-data.json; Cache: box-of-chocolate-01__box-of-chocolate-01.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 754; Quest end date: 2026-03-01T05:59:59+00:00
be mine x,item,Fishing Net,fishing net,100,https://buddy.farm/i/fishing-net/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/fishing-net/; Page data: https://buddy.farm/page-data/i/fishing-net/page-data.json; Cache: fishing-net__fishing-net.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 754; Quest end date: 2026-03-01T05:59:59+00:00
be mine x,item,Frog,frog,2,https://buddy.farm/i/frog/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/frog/; Page data: https://buddy.farm/page-data/i/frog/page-data.json; Cache: frog__frog.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 754; Quest end date: 2026-03-01T05:59:59+00:00
be mine x,item,Lemonade,lemonade,100,https://buddy.farm/i/lemonade/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/lemonade/; Page data: https://buddy.farm/page-data/i/lemonade/page-data.json; Cache: lemonade__lemonade.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 754; Quest end date: 2026-03-01T05:59:59+00:00
be mine x,item,Orange Juice,orange juice,100,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 754; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Ancient Coin,ancient coin,200,https://buddy.farm/i/ancient-coin/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/ancient-coin/; Page data: https://buddy.farm/page-data/i/ancient-coin/page-data.json; Cache: ancient-coin__ancient-coin.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Apple,apple,200,https://buddy.farm/i/apple/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple/; Page data: https://buddy.farm/page-data/i/apple/page-data.json; Cache: apple__apple.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Apple Cider,apple cider,50,https://buddy.farm/i/apple-cider/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/apple-cider/; Page data: https://buddy.farm/page-data/i/apple-cider/page-data.json; Cache: apple-cider__apple-cider.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Fishing Net,fishing net,200,https://buddy.farm/i/fishing-net/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/fishing-net/; Page data: https://buddy.farm/page-data/i/fishing-net/page-data.json; Cache: fishing-net__fishing-net.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Gold Feather,gold feather,5,https://buddy.farm/i/gold-feather/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/gold-feather/; Page data: https://buddy.farm/page-data/i/gold-feather/page-data.json; Cache: gold-feather__gold-feather.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Gold Leaf,gold leaf,5,https://buddy.farm/i/gold-leaf/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/gold-leaf/; Page data: https://buddy.farm/page-data/i/gold-leaf/page-data.json; Cache: gold-leaf__gold-leaf.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Goldfin,goldfin,1,https://buddy.farm/i/goldfin/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/goldfin/; Page data: https://buddy.farm/page-data/i/goldfin/page-data.json; Cache: goldfin__goldfin.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Goldgill,goldgill,1,https://buddy.farm/i/goldgill/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/goldgill/; Page data: https://buddy.farm/page-data/i/goldgill/page-data.json; Cache: goldgill__goldgill.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Goldjack,goldjack,1,https://buddy.farm/i/goldjack/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/goldjack/; Page data: https://buddy.farm/page-data/i/goldjack/page-data.json; Cache: goldjack__goldjack.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Grab Bag 05,grab bag 05,1,https://buddy.farm/i/grab-bag-05/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/grab-bag-05/; Page data: https://buddy.farm/page-data/i/grab-bag-05/page-data.json; Cache: grab-bag-05__grab-bag-05.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Honey,honey,10,https://buddy.farm/i/honey/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/honey/; Page data: https://buddy.farm/page-data/i/honey/page-data.json; Cache: honey__honey.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Lemonade,lemonade,200,https://buddy.farm/i/lemonade/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/lemonade/; Page data: https://buddy.farm/page-data/i/lemonade/page-data.json; Cache: lemonade__lemonade.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Orange Juice,orange juice,200,https://buddy.farm/i/orange-juice/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/orange-juice/; Page data: https://buddy.farm/page-data/i/orange-juice/page-data.json; Cache: orange-juice__orange-juice.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Pink Ribbon,pink ribbon,1,https://buddy.farm/i/pink-ribbon/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/pink-ribbon/; Page data: https://buddy.farm/page-data/i/pink-ribbon/page-data.json; Cache: pink-ribbon__pink-ribbon.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
be mine xi,item,Sea Dragon,sea dragon,2,https://buddy.farm/i/sea-dragon/,Promoted from complete cached Buddy item-page reward evidence for BL-274.; Observed on item page: https://buddy.farm/i/sea-dragon/; Page data: https://buddy.farm/page-data/i/sea-dragon/page-data.json; Cache: sea-dragon__sea-dragon.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 755; Quest end date: 2026-03-01T05:59:59+00:00
