item_name,canonical_key,source_name,source_canonical_key,source_type,preferred_unit,source_url,notes
Cornucopia 01,cornucopia 01,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/cornucopia-01/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/cornucopia-01/; Page data: https://buddy.farm/page-data/i/cornucopia-01/page-data.json; Cache: cornucopia-01__cornucopia-01.json; Parser: buddy-item-multi-source-v1
Cornucopia 02,cornucopia 02,Birthday Surprise Box 03,birthday surprise box 03,openable,openable,https://buddy.farm/i/cornucopia-02/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/cornucopia-02/; Page data: https://buddy.farm/page-data/i/cornucopia-02/page-data.json; Cache: cornucopia-02__cornucopia-02.json; Parser: buddy-item-multi-source-v1
Cornucopia 02,cornucopia 02,Birthday Surprise Box 04,birthday surprise box 04,openable,openable,https://buddy.farm/i/cornucopia-02/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/cornucopia-02/; Page data: https://buddy.farm/page-data/i/cornucopia-02/page-data.json; Cache: cornucopia-02__cornucopia-02.json; Parser: buddy-item-multi-source-v1
Cornucopia 02,cornucopia 02,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/cornucopia-02/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/cornucopia-02/; Page data: https://buddy.farm/page-data/i/cornucopia-02/page-data.json; Cache: cornucopia-02__cornucopia-02.json; Parser: buddy-item-multi-source-v1
Cornucopia 03,cornucopia 03,Birthday Surprise Box 05,birthday surprise box 05,openable,openable,https://buddy.farm/i/cornucopia-03/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-2; Source: https://buddy.farm/i/cornucopia-03/; Page data: https://buddy.farm/page-data/i/cornucopia-03/page-data.json; Cache: cornucopia-03__cornucopia-03.json; Parser: buddy-item-multi-source-v1
Cotton,cotton,Fall Basket,fall basket,openable,openable,https://buddy.farm/i/cotton/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/cotton/; Page data: https://buddy.farm/page-data/i/cotton/page-data.json; Cache: cotton__cotton.json; Parser: buddy-item-multi-source-v1
Cotton,cotton,Lovely Present,lovely present,openable,openable,https://buddy.farm/i/cotton/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 2-2; Source: https://buddy.farm/i/cotton/; Page data: https://buddy.farm/page-data/i/cotton/page-data.json; Cache: cotton__cotton.json; Parser: buddy-item-multi-source-v1
Crab Claw,crab claw,Corn Prize Bag,corn prize bag,openable,openable,https://buddy.farm/i/crab-claw/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 10-10; Source: https://buddy.farm/i/crab-claw/; Page data: https://buddy.farm/page-data/i/crab-claw/page-data.json; Cache: crab-claw__crab-claw.json; Parser: buddy-item-multi-source-v1
Crab Claw,crab claw,Frog,frog,wishing_well,Wishing Well throw,https://buddy.farm/i/crab-claw/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/crab-claw/; Page data: https://buddy.farm/page-data/i/crab-claw/page-data.json; Cache: crab-claw__crab-claw.json; Parser: buddy-item-multi-source-v1
Crab Claw,crab claw,Orange Gecko,orange gecko,wishing_well,Wishing Well throw,https://buddy.farm/i/crab-claw/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.3333333333333333; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/crab-claw/; Page data: https://buddy.farm/page-data/i/crab-claw/page-data.json; Cache: crab-claw__crab-claw.json; Parser: buddy-item-multi-source-v1
Cranberry Juice,cranberry juice,Cornucopia 02,cornucopia 02,openable,openable,https://buddy.farm/i/cranberry-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/cranberry-juice/; Page data: https://buddy.farm/page-data/i/cranberry-juice/page-data.json; Cache: cranberry-juice__cranberry-juice.json; Parser: buddy-item-multi-source-v1
Cranberry Juice,cranberry juice,Cornucopia 03,cornucopia 03,openable,openable,https://buddy.farm/i/cranberry-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/cranberry-juice/; Page data: https://buddy.farm/page-data/i/cranberry-juice/page-data.json; Cache: cranberry-juice__cranberry-juice.json; Parser: buddy-item-multi-source-v1
Cranberry Juice,cranberry juice,Spring Basket 02,spring basket 02,openable,openable,https://buddy.farm/i/cranberry-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/cranberry-juice/; Page data: https://buddy.farm/page-data/i/cranberry-juice/page-data.json; Cache: cranberry-juice__cranberry-juice.json; Parser: buddy-item-multi-source-v1
Cranberry Juice,cranberry juice,Thomas's Tavern Tote,thomas's tavern tote,openable,openable,https://buddy.farm/i/cranberry-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/cranberry-juice/; Page data: https://buddy.farm/page-data/i/cranberry-juice/page-data.json; Cache: cranberry-juice__cranberry-juice.json; Parser: buddy-item-multi-source-v1
Cranberry Juice,cranberry juice,Tower Prep Pack 01,tower prep pack 01,openable,openable,https://buddy.farm/i/cranberry-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/cranberry-juice/; Page data: https://buddy.farm/page-data/i/cranberry-juice/page-data.json; Cache: cranberry-juice__cranberry-juice.json; Parser: buddy-item-multi-source-v1
Cranberry Juice,cranberry juice,Traveler's Bag 01,traveler's bag 01,openable,openable,https://buddy.farm/i/cranberry-juice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/cranberry-juice/; Page data: https://buddy.farm/page-data/i/cranberry-juice/page-data.json; Cache: cranberry-juice__cranberry-juice.json; Parser: buddy-item-multi-source-v1
Cricket,cricket,Bug Bag 01,bug bag 01,openable,openable,https://buddy.farm/i/cricket/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-10; Source: https://buddy.farm/i/cricket/; Page data: https://buddy.farm/page-data/i/cricket/page-data.json; Cache: cricket__cricket.json; Parser: buddy-item-multi-source-v1
Crunchy Omelette,crunchy omelette,Magical Chest 01,magical chest 01,openable,openable,https://buddy.farm/i/crunchy-omelette/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/crunchy-omelette/; Page data: https://buddy.farm/page-data/i/crunchy-omelette/page-data.json; Cache: crunchy-omelette__crunchy-omelette.json; Parser: buddy-item-multi-source-v1
Crunchy Omelette,crunchy omelette,Magical Chest 02,magical chest 02,openable,openable,https://buddy.farm/i/crunchy-omelette/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 3-3; Source: https://buddy.farm/i/crunchy-omelette/; Page data: https://buddy.farm/page-data/i/crunchy-omelette/page-data.json; Cache: crunchy-omelette__crunchy-omelette.json; Parser: buddy-item-multi-source-v1
Cucumber,cucumber,Christmas Present 06,christmas present 06,openable,openable,https://buddy.farm/i/cucumber/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 60-60; Source: https://buddy.farm/i/cucumber/; Page data: https://buddy.farm/page-data/i/cucumber/page-data.json; Cache: cucumber__cucumber.json; Parser: buddy-item-multi-source-v1
Cupid Buddy Doll,cupid buddy doll,Buddy Doll Bag 02,buddy doll bag 02,openable,openable,https://buddy.farm/i/cupid-buddy-doll/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/cupid-buddy-doll/; Page data: https://buddy.farm/page-data/i/cupid-buddy-doll/page-data.json; Cache: cupid-buddy-doll__cupid-buddy-doll.json; Parser: buddy-item-multi-source-v1
Cyclops Spider,cyclops spider,Bug Bag 01,bug bag 01,openable,openable,https://buddy.farm/i/cyclops-spider/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-10; Source: https://buddy.farm/i/cyclops-spider/; Page data: https://buddy.farm/page-data/i/cyclops-spider/page-data.json; Cache: cyclops-spider__cyclops-spider.json; Parser: buddy-item-multi-source-v1
Dancer,dancer,Milk and Cookies,milk and cookies,wishing_well,Wishing Well throw,https://buddy.farm/i/dancer/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/dancer/; Page data: https://buddy.farm/page-data/i/dancer/page-data.json; Cache: dancer__dancer.json; Parser: buddy-item-multi-source-v1
Diamonds,diamonds,Backpack,backpack,openable,openable,https://buddy.farm/i/diamonds/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/diamonds/; Page data: https://buddy.farm/page-data/i/diamonds/page-data.json; Cache: diamonds__diamonds.json; Parser: buddy-item-multi-source-v1
Diamonds,diamonds,Stack of Cards,stack of cards,openable,openable,https://buddy.farm/i/diamonds/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Quantity range: 1-1; Source: https://buddy.farm/i/diamonds/; Page data: https://buddy.farm/page-data/i/diamonds/page-data.json; Cache: diamonds__diamonds.json; Parser: buddy-item-multi-source-v1
Dice,dice,Small Flute,small flute,wishing_well,Wishing Well throw,https://buddy.farm/i/dice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.2; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/dice/; Page data: https://buddy.farm/page-data/i/dice/page-data.json; Cache: dice__dice.json; Parser: buddy-item-multi-source-v1
Dice,dice,Spectacles,spectacles,wishing_well,Wishing Well throw,https://buddy.farm/i/dice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.2; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/dice/; Page data: https://buddy.farm/page-data/i/dice/page-data.json; Cache: dice__dice.json; Parser: buddy-item-multi-source-v1
Dice,dice,Strange Letter,strange letter,wishing_well,Wishing Well throw,https://buddy.farm/i/dice/,Promoted as advisory source hint from complete cached Buddy page-data fan-out for BL-263.; Not counted as exact supply by this table.; Reward chance: 0.25; Candidate flags: reverse_relation; reward_quantity_defaulted; Reverse Wishing Well relation from reward page; candidate export defaults quantity to 1 for review.; Source: https://buddy.farm/i/dice/; Page data: https://buddy.farm/page-data/i/dice/page-data.json; Cache: dice__dice.json; Parser: buddy-item-multi-source-v1
