item_name,canonical_key,buddy_url,page_data_url,cache_file_name,http_status,source_status,recipes,used_in_recipes,drop_rates,pet_sources,openable_contents,openable_sources,wishing_well_outputs,wishing_well_inputs,quest_rows,unknown_detected_sections,flags,warnings
Farmiversary Trophy 02,farmiversary trophy 02,https://buddy.farm/i/farmiversary-trophy-02/,https://buddy.farm/page-data/i/farmiversary-trophy-02/page-data.json,farmiversary-trophy-02__farmiversary-trophy-02.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Farmiversary Trophy 03,farmiversary trophy 03,https://buddy.farm/i/farmiversary-trophy-03/,https://buddy.farm/page-data/i/farmiversary-trophy-03/page-data.json,farmiversary-trophy-03__farmiversary-trophy-03.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Farmiversary Trophy 04,farmiversary trophy 04,https://buddy.farm/i/farmiversary-trophy-04/,https://buddy.farm/page-data/i/farmiversary-trophy-04/page-data.json,farmiversary-trophy-04__farmiversary-trophy-04.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Farmiversary Trophy 05,farmiversary trophy 05,https://buddy.farm/i/farmiversary-trophy-05/,https://buddy.farm/page-data/i/farmiversary-trophy-05/page-data.json,farmiversary-trophy-05__farmiversary-trophy-05.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Farmiversary Trophy 06,farmiversary trophy 06,https://buddy.farm/i/farmiversary-trophy-06/,https://buddy.farm/page-data/i/farmiversary-trophy-06/page-data.json,farmiversary-trophy-06__farmiversary-trophy-06.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Feathers,feathers,https://buddy.farm/i/feathers/,https://buddy.farm/page-data/i/feathers/page-data.json,feathers__feathers.json,200,sources_present,0,4,8,3,0,0,0,0,64,,,
Feed,feed,https://buddy.farm/i/feed/,https://buddy.farm/page-data/i/feed/page-data.json,feed__feed.json,200,sources_present,0,0,0,0,0,0,0,0,6,,,
Fenrir's Coin,fenrir s coin,https://buddy.farm/i/fenrir-s-coin/,https://buddy.farm/page-data/i/fenrir-s-coin/page-data.json,fenrir-s-coin__fenrir-s-coin.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Fern Leaf,fern leaf,https://buddy.farm/i/fern-leaf/,https://buddy.farm/page-data/i/fern-leaf/page-data.json,fern-leaf__fern-leaf.json,200,sources_present,0,3,8,1,0,0,0,0,13,,,
Festive Eggnog,festive eggnog,https://buddy.farm/i/festive-eggnog/,https://buddy.farm/page-data/i/festive-eggnog/page-data.json,festive-eggnog__festive-eggnog.json,200,sources_present,0,0,0,0,0,1,0,0,13,,,
Fire Ant,fire ant,https://buddy.farm/i/fire-ant/,https://buddy.farm/page-data/i/fire-ant/page-data.json,fire-ant__fire-ant.json,200,sources_present,0,1,4,1,0,2,4,2,26,,,
Fire Ant Farm,fire ant farm,https://buddy.farm/i/fire-ant-farm/,https://buddy.farm/page-data/i/fire-ant-farm/page-data.json,fire-ant-farm__fire-ant-farm.json,200,sources_present,1,0,0,0,0,0,0,0,3,,,
Fire Crystal,fire crystal,https://buddy.farm/i/fire-crystal/,https://buddy.farm/page-data/i/fire-crystal/page-data.json,fire-crystal__fire-crystal.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Firestream's Magic Wire,firestream s magic wire,https://buddy.farm/i/firestream-s-magic-wire/,https://buddy.farm/page-data/i/firestream-s-magic-wire/page-data.json,firestream-s-magic-wire__firestream-s-magic-wire.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Fireworks,fireworks,https://buddy.farm/i/fireworks/,https://buddy.farm/page-data/i/fireworks/page-data.json,fireworks__fireworks.json,200,sources_present,0,0,0,0,0,4,0,0,6,,,
Fish and Chips,fish and chips,https://buddy.farm/i/fish-and-chips/,https://buddy.farm/page-data/i/fish-and-chips/page-data.json,fish-and-chips__fish-and-chips.json,200,sources_present,0,0,0,0,0,1,0,0,42,,,
Fish Biscuit,fish biscuit,https://buddy.farm/i/fish-biscuit/,https://buddy.farm/page-data/i/fish-biscuit/page-data.json,fish-biscuit__fish-biscuit.json,200,sources_present,0,0,0,0,0,2,1,0,0,,,
Fish Bones,fish bones,https://buddy.farm/i/fish-bones/,https://buddy.farm/page-data/i/fish-bones/page-data.json,fish-bones__fish-bones.json,200,sources_present,0,1,16,1,0,0,0,0,27,,,
Fish Flakes,fish flakes,https://buddy.farm/i/fish-flakes/,https://buddy.farm/page-data/i/fish-flakes/page-data.json,fish-flakes__fish-flakes.json,200,sources_blank,0,0,0,0,0,1,0,0,0,,,
Fishing Hook,fishing hook,https://buddy.farm/i/fishing-hook/,https://buddy.farm/page-data/i/fishing-hook/page-data.json,fishing-hook__fishing-hook.json,200,sources_present,0,0,0,0,0,0,0,0,3,,,
Fishing Net,fishing net,https://buddy.farm/i/fishing-net/,https://buddy.farm/page-data/i/fishing-net/page-data.json,fishing-net__fishing-net.json,200,sources_present,1,1,0,1,0,9,0,0,143,,,
Five Point Mace,five point mace,https://buddy.farm/i/five-point-mace/,https://buddy.farm/page-data/i/five-point-mace/page-data.json,five-point-mace__five-point-mace.json,200,sources_present,0,0,0,0,0,1,0,0,1,,,
Flame Orb,flame orb,https://buddy.farm/i/flame-orb/,https://buddy.farm/page-data/i/flame-orb/page-data.json,flame-orb__flame-orb.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Flamejack,flamejack,https://buddy.farm/i/flamejack/,https://buddy.farm/page-data/i/flamejack/page-data.json,flamejack__flamejack.json,200,sources_present,0,0,4,0,0,0,0,1,4,,,
Flarefin,flarefin,https://buddy.farm/i/flarefin/,https://buddy.farm/page-data/i/flarefin/page-data.json,flarefin__flarefin.json,200,sources_present,0,0,4,0,0,0,0,0,9,,,
Flarite,flarite,https://buddy.farm/i/flarite/,https://buddy.farm/page-data/i/flarite/page-data.json,flarite__flarite.json,200,sources_present,1,1,0,0,0,0,0,0,0,,,
Flier,flier,https://buddy.farm/i/flier/,https://buddy.farm/page-data/i/flier/page-data.json,flier__flier.json,200,sources_present,0,0,8,0,0,1,0,0,23,,,
Flour,flour,https://buddy.farm/i/flour/,https://buddy.farm/page-data/i/flour/page-data.json,flour__flour.json,200,sources_present,0,4,0,1,0,0,0,0,40,,,
Fluorifish,fluorifish,https://buddy.farm/i/fluorifish/,https://buddy.farm/page-data/i/fluorifish/page-data.json,fluorifish__fluorifish.json,200,sources_present,0,0,4,1,0,0,0,0,13,,,
Flying Machine,flying machine,https://buddy.farm/i/flying-machine/,https://buddy.farm/page-data/i/flying-machine/page-data.json,flying-machine__flying-machine.json,200,sources_present,1,0,0,0,0,0,0,0,9,,,
Flywheel,flywheel,https://buddy.farm/i/flywheel/,https://buddy.farm/page-data/i/flywheel/page-data.json,flywheel__flywheel.json,200,sources_present,1,2,0,0,0,0,0,0,22,,,
Forcepath's Book of Quest Requirements,forcepath s book of quest requirements,https://buddy.farm/i/forcepath-s-book-of-quest-requirements/,https://buddy.farm/page-data/i/forcepath-s-book-of-quest-requirements/page-data.json,forcepath-s-book-of-quest-requirements__forcepath-s-book-of-quest-requirements.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Fossilized Frog,fossilized frog,https://buddy.farm/i/fossilized-frog/,https://buddy.farm/page-data/i/fossilized-frog/page-data.json,fossilized-frog__fossilized-frog.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Fossilized Leaf,fossilized leaf,https://buddy.farm/i/fossilized-leaf/,https://buddy.farm/page-data/i/fossilized-leaf/page-data.json,fossilized-leaf__fossilized-leaf.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Fossilized Print,fossilized print,https://buddy.farm/i/fossilized-print/,https://buddy.farm/page-data/i/fossilized-print/page-data.json,fossilized-print__fossilized-print.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Fossilized Shell,fossilized shell,https://buddy.farm/i/fossilized-shell/,https://buddy.farm/page-data/i/fossilized-shell/page-data.json,fossilized-shell__fossilized-shell.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
frank Bobblehead,frank bobblehead,https://buddy.farm/i/frank-bobblehead/,https://buddy.farm/page-data/i/frank-bobblehead/page-data.json,frank-bobblehead__frank-bobblehead.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
frank's Basket,frank s basket,https://buddy.farm/i/frank-s-basket/,https://buddy.farm/page-data/i/frank-s-basket/page-data.json,frank-s-basket__frank-s-basket.json,200,sources_present,0,0,0,0,6,3,0,0,1,,,
frank's Bunny Mask,frank s bunny mask,https://buddy.farm/i/frank-s-bunny-mask/,https://buddy.farm/page-data/i/frank-s-bunny-mask/page-data.json,frank-s-bunny-mask__frank-s-bunny-mask.json,200,sources_blank,0,0,0,0,0,1,0,0,0,,,
Freaky Picture,freaky picture,https://buddy.farm/i/freaky-picture/,https://buddy.farm/page-data/i/freaky-picture/page-data.json,freaky-picture__freaky-picture.json,200,sources_present,0,0,0,0,0,0,4,3,3,,,
Friendship Bag 01,friendship bag 01,https://buddy.farm/i/friendship-bag-01/,https://buddy.farm/page-data/i/friendship-bag-01/page-data.json,friendship-bag-01__friendship-bag-01.json,200,sources_present,0,0,0,0,6,0,0,0,21,,,
Friendship Bracelet,friendship bracelet,https://buddy.farm/i/friendship-bracelet/,https://buddy.farm/page-data/i/friendship-bracelet/page-data.json,friendship-bracelet__friendship-bracelet.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Frog,frog,https://buddy.farm/i/frog/,https://buddy.farm/page-data/i/frog/page-data.json,frog__frog.json,200,sources_present,0,0,8,0,0,0,3,3,16,,,
Frost Shield,frost shield,https://buddy.farm/i/frost-shield/,https://buddy.farm/page-data/i/frost-shield/page-data.json,frost-shield__frost-shield.json,200,sources_present,1,0,0,0,0,0,0,0,9,,,
Frost Snapper Shell,frost snapper shell,https://buddy.farm/i/frost-snapper-shell/,https://buddy.farm/page-data/i/frost-snapper-shell/page-data.json,frost-snapper-shell__frost-snapper-shell.json,200,sources_present,0,1,4,1,0,0,0,0,4,,,
Frosteye,frosteye,https://buddy.farm/i/frosteye/,https://buddy.farm/page-data/i/frosteye/page-data.json,frosteye__frosteye.json,200,sources_present,0,0,4,0,0,0,0,0,5,,,
Frozen Angelfish,frozen angelfish,https://buddy.farm/i/frozen-angelfish/,https://buddy.farm/page-data/i/frozen-angelfish/page-data.json,frozen-angelfish__frozen-angelfish.json,200,sources_present,0,0,0,0,0,0,0,0,2,,,
Frozen Biter,frozen biter,https://buddy.farm/i/frozen-biter/,https://buddy.farm/page-data/i/frozen-biter/page-data.json,frozen-biter__frozen-biter.json,200,sources_present,0,0,0,0,0,0,0,0,7,,,
Frozen Bones,frozen bones,https://buddy.farm/i/frozen-bones/,https://buddy.farm/page-data/i/frozen-bones/page-data.json,frozen-bones__frozen-bones.json,200,sources_present,0,0,0,1,0,0,0,0,13,,,
Frozen Book,frozen book,https://buddy.farm/i/frozen-book/,https://buddy.farm/page-data/i/frozen-book/page-data.json,frozen-book__frozen-book.json,200,sources_present,0,0,0,0,0,0,0,0,6,,,
Frozen Boot,frozen boot,https://buddy.farm/i/frozen-boot/,https://buddy.farm/page-data/i/frozen-boot/page-data.json,frozen-boot__frozen-boot.json,200,sources_present,0,0,0,1,0,0,0,0,7,,,
Frozen Bouquet,frozen bouquet,https://buddy.farm/i/frozen-bouquet/,https://buddy.farm/page-data/i/frozen-bouquet/page-data.json,frozen-bouquet__frozen-bouquet.json,200,sources_present,0,0,0,0,0,1,0,0,1,,,
Frozen Buddy Doll,frozen buddy doll,https://buddy.farm/i/frozen-buddy-doll/,https://buddy.farm/page-data/i/frozen-buddy-doll/page-data.json,frozen-buddy-doll__frozen-buddy-doll.json,200,sources_blank,0,0,0,0,0,1,0,0,0,,,
Frozen Cabbage,frozen cabbage,https://buddy.farm/i/frozen-cabbage/,https://buddy.farm/page-data/i/frozen-cabbage/page-data.json,frozen-cabbage__frozen-cabbage.json,200,sources_present,0,0,0,0,0,3,0,0,20,,,
Frozen Catfish,frozen catfish,https://buddy.farm/i/frozen-catfish/,https://buddy.farm/page-data/i/frozen-catfish/page-data.json,frozen-catfish__frozen-catfish.json,200,sources_present,0,0,0,1,0,0,0,0,9,,,
Frozen Chest 01,frozen chest 01,https://buddy.farm/i/frozen-chest-01/,https://buddy.farm/page-data/i/frozen-chest-01/page-data.json,frozen-chest-01__frozen-chest-01.json,200,sources_blank,0,0,0,0,10,3,0,0,0,,,
Frozen Chest 02,frozen chest 02,https://buddy.farm/i/frozen-chest-02/,https://buddy.farm/page-data/i/frozen-chest-02/page-data.json,frozen-chest-02__frozen-chest-02.json,200,sources_blank,0,0,0,0,10,2,0,0,0,,,
Frozen Chest 03,frozen chest 03,https://buddy.farm/i/frozen-chest-03/,https://buddy.farm/page-data/i/frozen-chest-03/page-data.json,frozen-chest-03__frozen-chest-03.json,200,sources_blank,0,0,0,0,11,1,0,0,0,,,
Frozen Coin,frozen coin,https://buddy.farm/i/frozen-coin/,https://buddy.farm/page-data/i/frozen-coin/page-data.json,frozen-coin__frozen-coin.json,200,sources_present,0,0,0,0,0,0,0,0,4,,,
Frozen Corn,frozen corn,https://buddy.farm/i/frozen-corn/,https://buddy.farm/page-data/i/frozen-corn/page-data.json,frozen-corn__frozen-corn.json,200,sources_present,0,0,0,1,0,1,0,0,16,,,
Frozen Crab Claw,frozen crab claw,https://buddy.farm/i/frozen-crab-claw/,https://buddy.farm/page-data/i/frozen-crab-claw/page-data.json,frozen-crab-claw__frozen-crab-claw.json,200,sources_present,0,0,0,1,0,0,0,0,2,,,
Frozen Dagger,frozen dagger,https://buddy.farm/i/frozen-dagger/,https://buddy.farm/page-data/i/frozen-dagger/page-data.json,frozen-dagger__frozen-dagger.json,200,sources_present,0,0,0,0,0,0,0,0,3,,,
Frozen Feather,frozen feather,https://buddy.farm/i/frozen-feather/,https://buddy.farm/page-data/i/frozen-feather/page-data.json,frozen-feather__frozen-feather.json,200,sources_present,0,0,0,0,0,0,0,0,5,,,
Frozen Fishing Net,frozen fishing net,https://buddy.farm/i/frozen-fishing-net/,https://buddy.farm/page-data/i/frozen-fishing-net/page-data.json,frozen-fishing-net__frozen-fishing-net.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Frozen Hops,frozen hops,https://buddy.farm/i/frozen-hops/,https://buddy.farm/page-data/i/frozen-hops/page-data.json,frozen-hops__frozen-hops.json,200,sources_present,0,0,0,0,0,1,0,0,3,,,
Frozen Jelly,frozen jelly,https://buddy.farm/i/frozen-jelly/,https://buddy.farm/page-data/i/frozen-jelly/page-data.json,frozen-jelly__frozen-jelly.json,200,sources_present,0,0,0,0,0,0,0,0,2,,,
Frozen Large Net,frozen large net,https://buddy.farm/i/frozen-large-net/,https://buddy.farm/page-data/i/frozen-large-net/page-data.json,frozen-large-net__frozen-large-net.json,200,sources_present,0,0,0,0,0,0,0,0,13,,,
Frozen Lobster,frozen lobster,https://buddy.farm/i/frozen-lobster/,https://buddy.farm/page-data/i/frozen-lobster/page-data.json,frozen-lobster__frozen-lobster.json,200,sources_present,0,0,0,0,0,0,0,0,6,,,
Frozen Manta Ray,frozen manta ray,https://buddy.farm/i/frozen-manta-ray/,https://buddy.farm/page-data/i/frozen-manta-ray/page-data.json,frozen-manta-ray__frozen-manta-ray.json,200,sources_present,0,0,0,0,0,0,0,0,5,,,
Frozen Peas,frozen peas,https://buddy.farm/i/frozen-peas/,https://buddy.farm/page-data/i/frozen-peas/page-data.json,frozen-peas__frozen-peas.json,200,sources_present,0,0,0,1,0,2,0,0,20,,,
Frozen Pine,frozen pine,https://buddy.farm/i/frozen-pine/,https://buddy.farm/page-data/i/frozen-pine/page-data.json,frozen-pine__frozen-pine.json,200,sources_present,0,0,0,1,0,2,0,0,18,,,
Frozen Playground Key,frozen playground key,https://buddy.farm/i/frozen-playground-key/,https://buddy.farm/page-data/i/frozen-playground-key/page-data.json,frozen-playground-key__frozen-playground-key.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Frozen Radish,frozen radish,https://buddy.farm/i/frozen-radish/,https://buddy.farm/page-data/i/frozen-radish/page-data.json,frozen-radish__frozen-radish.json,200,sources_present,0,0,0,1,0,1,0,0,5,,,
Frozen Sheepshead,frozen sheepshead,https://buddy.farm/i/frozen-sheepshead/,https://buddy.farm/page-data/i/frozen-sheepshead/page-data.json,frozen-sheepshead__frozen-sheepshead.json,200,sources_present,0,0,0,1,0,0,0,0,4,,,
Frozen Shell,frozen shell,https://buddy.farm/i/frozen-shell/,https://buddy.farm/page-data/i/frozen-shell/page-data.json,frozen-shell__frozen-shell.json,200,sources_present,0,0,0,0,0,0,0,0,5,,,
Frozen Skull,frozen skull,https://buddy.farm/i/frozen-skull/,https://buddy.farm/page-data/i/frozen-skull/page-data.json,frozen-skull__frozen-skull.json,200,sources_present,0,0,0,0,0,0,0,0,7,,,
Frozen Spyfish,frozen spyfish,https://buddy.farm/i/frozen-spyfish/,https://buddy.farm/page-data/i/frozen-spyfish/page-data.json,frozen-spyfish__frozen-spyfish.json,200,sources_present,0,0,0,0,0,0,0,0,10,,,
Frozen Squid,frozen squid,https://buddy.farm/i/frozen-squid/,https://buddy.farm/page-data/i/frozen-squid/page-data.json,frozen-squid__frozen-squid.json,200,sources_present,0,0,0,1,0,0,0,0,2,,,
Frozen Starfish,frozen starfish,https://buddy.farm/i/frozen-starfish/,https://buddy.farm/page-data/i/frozen-starfish/page-data.json,frozen-starfish__frozen-starfish.json,200,sources_present,0,0,0,0,0,0,0,0,5,,,
Frozen Tomato,frozen tomato,https://buddy.farm/i/frozen-tomato/,https://buddy.farm/page-data/i/frozen-tomato/page-data.json,frozen-tomato__frozen-tomato.json,200,sources_present,0,0,0,1,0,2,0,0,16,,,
Frozen Wheel,frozen wheel,https://buddy.farm/i/frozen-wheel/,https://buddy.farm/page-data/i/frozen-wheel/page-data.json,frozen-wheel__frozen-wheel.json,200,sources_present,0,0,0,0,0,0,0,0,3,,,
Fruit Punch,fruit punch,https://buddy.farm/i/fruit-punch/,https://buddy.farm/page-data/i/fruit-punch/page-data.json,fruit-punch__fruit-punch.json,200,sources_present,1,0,0,0,0,2,0,0,46,,,
Fuji Apple,fuji apple,https://buddy.farm/i/fuji-apple/,https://buddy.farm/page-data/i/fuji-apple/page-data.json,fuji-apple__fuji-apple.json,200,sources_blank,0,0,0,0,0,0,0,0,0,,,
Fungus Processing and You,fungus processing and you,https://buddy.farm/i/fungus-processing-and-you/,https://buddy.farm/page-data/i/fungus-processing-and-you/page-data.json,fungus-processing-and-you__fungus-processing-and-you.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Fuzzy Bunny,fuzzy bunny,https://buddy.farm/i/fuzzy-bunny/,https://buddy.farm/page-data/i/fuzzy-bunny/page-data.json,fuzzy-bunny__fuzzy-bunny.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Fuzzy Chick 01,fuzzy chick 01,https://buddy.farm/i/fuzzy-chick-01/,https://buddy.farm/page-data/i/fuzzy-chick-01/page-data.json,fuzzy-chick-01__fuzzy-chick-01.json,200,sources_present,0,0,0,0,0,1,0,0,4,,,
Fuzzy Chick 02,fuzzy chick 02,https://buddy.farm/i/fuzzy-chick-02/,https://buddy.farm/page-data/i/fuzzy-chick-02/page-data.json,fuzzy-chick-02__fuzzy-chick-02.json,200,sources_present,0,0,0,0,0,1,0,0,4,,,
Fuzzy Chick 03,fuzzy chick 03,https://buddy.farm/i/fuzzy-chick-03/,https://buddy.farm/page-data/i/fuzzy-chick-03/page-data.json,fuzzy-chick-03__fuzzy-chick-03.json,200,sources_present,0,0,0,0,0,1,0,0,3,,,
Fuzzy Chick 04,fuzzy chick 04,https://buddy.farm/i/fuzzy-chick-04/,https://buddy.farm/page-data/i/fuzzy-chick-04/page-data.json,fuzzy-chick-04__fuzzy-chick-04.json,200,sources_present,0,0,0,0,0,1,0,0,4,,,
Fuzzy Chick 05,fuzzy chick 05,https://buddy.farm/i/fuzzy-chick-05/,https://buddy.farm/page-data/i/fuzzy-chick-05/page-data.json,fuzzy-chick-05__fuzzy-chick-05.json,200,sources_present,0,0,0,0,0,1,0,0,5,,,
Fuzzy Chick 06,fuzzy chick 06,https://buddy.farm/i/fuzzy-chick-06/,https://buddy.farm/page-data/i/fuzzy-chick-06/page-data.json,fuzzy-chick-06__fuzzy-chick-06.json,200,sources_present,0,0,0,0,0,1,0,0,3,,,
Fuzzy Chick 07,fuzzy chick 07,https://buddy.farm/i/fuzzy-chick-07/,https://buddy.farm/page-data/i/fuzzy-chick-07/page-data.json,fuzzy-chick-07__fuzzy-chick-07.json,200,sources_present,0,0,0,0,0,1,0,0,3,,,
Fuzzy Chick 08,fuzzy chick 08,https://buddy.farm/i/fuzzy-chick-08/,https://buddy.farm/page-data/i/fuzzy-chick-08/page-data.json,fuzzy-chick-08__fuzzy-chick-08.json,200,sources_present,0,0,0,0,0,1,0,0,3,,,
Fuzzy Chick 09,fuzzy chick 09,https://buddy.farm/i/fuzzy-chick-09/,https://buddy.farm/page-data/i/fuzzy-chick-09/page-data.json,fuzzy-chick-09__fuzzy-chick-09.json,200,sources_present,0,0,0,0,0,1,0,0,4,,,
Fuzzy Chick 10,fuzzy chick 10,https://buddy.farm/i/fuzzy-chick-10/,https://buddy.farm/page-data/i/fuzzy-chick-10/page-data.json,fuzzy-chick-10__fuzzy-chick-10.json,200,sources_present,0,0,0,0,0,1,0,0,4,,,
Fuzzy Chick 11,fuzzy chick 11,https://buddy.farm/i/fuzzy-chick-11/,https://buddy.farm/page-data/i/fuzzy-chick-11/page-data.json,fuzzy-chick-11__fuzzy-chick-11.json,200,sources_present,0,0,0,0,0,1,0,0,4,,,
Fuzzy Chick 12,fuzzy chick 12,https://buddy.farm/i/fuzzy-chick-12/,https://buddy.farm/page-data/i/fuzzy-chick-12/page-data.json,fuzzy-chick-12__fuzzy-chick-12.json,200,sources_present,0,0,0,0,0,2,0,0,3,,,
Fuzzy Egg,fuzzy egg,https://buddy.farm/i/fuzzy-egg/,https://buddy.farm/page-data/i/fuzzy-egg/page-data.json,fuzzy-egg__fuzzy-egg.json,200,sources_present,0,0,0,0,12,1,0,0,11,,,
Fuzzy Trophy,fuzzy trophy,https://buddy.farm/i/fuzzy-trophy/,https://buddy.farm/page-data/i/fuzzy-trophy/page-data.json,fuzzy-trophy__fuzzy-trophy.json,200,sources_present,0,0,0,0,0,0,0,0,1,,,
Fuzzy Trout,fuzzy trout,https://buddy.farm/i/fuzzy-trout/,https://buddy.farm/page-data/i/fuzzy-trout/page-data.json,fuzzy-trout__fuzzy-trout.json,200,sources_present,0,0,0,0,0,0,0,0,2,,,
